            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459606.102000000, A.D. 2022-Jan-26 14:26:52.8000,  8.467054362183693E-03,  8.561913830225448E-04,  2.215826488527509E+00,  3.374988811226793E+02,  2.789256912027872E+02,  2.459606096639946E+06,  1.200225597960773E+03,  6.433274631444199E+00,  6.543142579273057E+00,  8.635027073878910E-04,  8.708140317532372E-04,  2.999436111108220E-01,
2459617.060000000, A.D. 2022-Feb-06 13:26:24.0000,  5.634004683377912E-03,  8.537259364654721E-04,  2.202414136354748E+00,  3.378069147382898E+02,  3.415941798599631E+02,  2.459617055066481E+06,  1.210598476882249E+03,  5.972510312578438E+00,  6.040160495067893E+00,  8.585630849068123E-04,  8.634002333481526E-04,  2.973735775111304E-01,
2459628.018000000, A.D. 2022-Feb-17 12:25:55.2000,  8.326263092681545E-03,  8.559261938029412E-04,  2.215193751815292E+00,  3.381372515578329E+02,  5.454551693730863E+01,  2.459628021950461E+06,  1.201039199283982E+03,  3.552553412532274E+02,  3.551755941946369E+02,  8.631126971984496E-04,  8.702992005939578E-04,  2.997404249708248E-01,
2459638.976000000, A.D. 2022-Feb-28 11:25:26.4000,  6.608546594817029E-03,  8.548006310435722E-04,  2.227160262858518E+00,  3.377831504221190E+02,  1.083953548237670E+02,  2.459638972527319E+06,  1.206540259957804E+03,  4.189930463496709E+00,  4.245719279889406E+00,  8.604872008043312E-04,  8.661737705650904E-04,  2.983737981628481E-01,
2459649.934000000, A.D. 2022-Mar-11 10:24:57.6000,  6.953530752751167E-03,  8.555004672401144E-04,  2.212521367694551E+00,  3.375001215627261E+02,  1.822792315181759E+02,  2.459649939674778E+06,  1.204432376118003E+03,  3.531651133161749E+02,  3.530694602401618E+02,  8.614908705013598E-04,  8.674812737626053E-04,  2.988959838163048E-01,
2459660.892000000, A.D. 2022-Mar-22 09:24:28.8000,  6.256437993862398E-03,  8.553982238594502E-04,  2.202979177257336E+00,  3.378951199395816E+02,  2.421662839625039E+02,  2.459660895834506E+06,  1.205916996475731E+03,  3.553759043596431E+02,  3.553176524900669E+02,  8.607836634761183E-04,  8.661691030927863E-04,  2.985280090189399E-01,
2459671.850000000, A.D. 2022-Apr-02 08:24:00.0000,  6.989817212407014E-03,  8.564036235548150E-04,  2.218528885233943E+00,  3.381160513285245E+02,  3.011011182841538E+02,  2.459671851063262E+06,  1.202461690687906E+03,  3.587214688748285E+02,  3.587034395282927E+02,  8.624318646468516E-04,  8.684601057388883E-04,  2.993858372270060E-01,
2459682.808000000, A.D. 2022-Apr-13 07:23:31.2000,  4.807268089314545E-03,  8.547696667443046E-04,  2.226121402421795E+00,  3.377009070994860E+02,  1.772406111573167E+00,  2.459682807194623E+06,  1.209889146633678E+03,  9.744173720453844E-01,  9.838421035734309E-01,  8.588986226850950E-04,  8.630275786258853E-04,  2.975479208170783E-01,
2459693.766000000, A.D. 2022-Apr-24 06:23:02.4000,  7.360713326872254E-03,  8.566540452195757E-04,  2.209217461835785E+00,  3.375323140393408E+02,  7.005679697664380E+01,  2.459693769811720E+06,  1.201261130965336E+03,  3.554211292319520E+02,  3.553531704112854E+02,  8.630063878397233E-04,  8.693587304598710E-04,  2.996850482548313E-01,
2459704.724000000, A.D. 2022-May-05 05:22:33.6000,  5.643144288653751E-03,  8.545721238962042E-04,  2.204335804940278E+00,  3.379838621999607E+02,  1.108539781064881E+02,  2.459704710293108E+06,  1.208784175354516E+03,  1.656867413734672E+01,  1.675433216559398E+01,  8.594219660554939E-04,  8.642718082147836E-04,  2.978199147043085E-01,
2459715.682000000, A.D. 2022-May-16 04:22:04.8000,  6.634029419199312E-03,  8.552508164061589E-04,  2.221807827272688E+00,  3.380748619588458E+02,  1.964849849145344E+02,  2.459715687399372E+06,  1.205541351705350E+03,  3.534908346096317E+02,  3.534039406203208E+02,  8.609624667393340E-04,  8.666741170725089E-04,  2.986210298723860E-01,
2459726.640000000, A.D. 2022-May-27 03:21:36.0000,  7.235546783985944E-03,  8.551530689118066E-04,  2.224324307228316E+00,  3.376195443607296E+02,  2.427075112647388E+02,  2.459726631605909E+06,  1.204653037818502E+03,  1.011196734440211E+01,  1.025884728447153E+01,  8.613856651913535E-04,  8.676182614709004E-04,  2.988412336982286E-01,
2459737.598000000, A.D. 2022-Jun-07 02:21:07.2000,  6.802613774283558E-03,  8.547602647927100E-04,  2.206273037152601E+00,  3.375782818688583E+02,  3.166149007470923E+02,  2.459737598976350E+06,  1.206272160579916E+03,  3.588222567437945E+02,  3.588060970736935E+02,  8.606146941655917E-04,  8.664691235384734E-04,  2.984401130727662E-01,
2459748.556000000, A.D. 2022-Jun-18 01:20:38.4000,  6.941281738229310E-03,  8.548284962637267E-04,  2.206297033671721E+00,  3.380547332620545E+02,  1.669458138148448E+01,  2.459748555382339E+06,  1.205875152077391E+03,  7.448214691689228E-01,  7.552516684712013E-01,  8.608035764088558E-04,  8.667786565539850E-04,  2.985383680721997E-01,
2459759.514000000, A.D. 2022-Jun-29 00:20:09.6000,  7.827680128057960E-03,  8.556852322951074E-04,  2.224391379038811E+00,  3.380174538072754E+02,  8.598425113782302E+01,  2.459759518956495E+06,  1.202452819808017E+03,  3.540400483049970E+02,  3.539459964055351E+02,  8.624361062658443E-04,  8.691869802365811E-04,  2.993880458922932E-01,
2459770.472000000, A.D. 2022-Jul-09 23:19:40.8000,  6.204748074927654E-03,  8.548584125758757E-04,  2.221936753947434E+00,  3.375592193046585E+02,  1.393068850553246E+02,  2.459770469011417E+06,  1.207153594005863E+03,  3.607679124872686E+00,  3.652767926961722E+00,  8.601957102531298E-04,  8.655330079303837E-04,  2.982221995507321E-01,
2459781.430000000, A.D. 2022-Jul-20 22:19:12.0000,  7.124651957700715E-03,  8.555772861250714E-04,  2.204308303291039E+00,  3.376485751462661E+02,  2.217428706028250E+02,  2.459781443516321E+06,  1.203958902643804E+03,  3.437269055804923E+02,  3.434961589141345E+02,  8.617167178257115E-04,  8.678561495263518E-04,  2.990135287919438E-01,
2459792.388000000, A.D. 2022-Jul-31 21:18:43.2000,  6.905527288781078E-03,  8.561755017512827E-04,  2.209311342725074E+00,  3.381017806288788E+02,  2.603763136847358E+02,  2.459792382182494E+06,  1.203095471313836E+03,  6.999015153414915E+00,  7.096271627190121E+00,  8.621289567888363E-04,  8.680824118263900E-04,  2.992281232734285E-01,
2459803.346000000, A.D. 2022-Aug-11 20:18:14.4000,  5.398130491510934E-03,  8.550107216735527E-04,  2.226015198720528E+00,  3.379367928689494E+02,  3.429324446922237E+02,  2.459803356555359E+06,  1.208300641591607E+03,  3.472459530919795E+02,  3.471084871007047E+02,  8.596512311967408E-04,  8.642917407199289E-04,  2.979390952948580E-01,
2459814.304000000, A.D. 2022-Aug-22 19:17:45.6000,  7.130404784346903E-03,  8.565151929539131E-04,  2.218625265632254E+00,  3.375254576944585E+02,  3.025267897169303E+01,  2.459814301692216E+06,  1.201971447162345E+03,  2.773890340590327E+00,  2.813787870209140E+00,  8.626663532463964E-04,  8.688175135388799E-04,  2.995079465904954E-01,
2459825.262000000, A.D. 2022-Sep-02 18:17:16.8000,  5.944788097201845E-03,  8.552539937923255E-04,  2.203143759771656E+00,  3.377351558446848E+02,  9.392873201552757E+01,  2.459825260821772E+06,  1.206789531207738E+03,  1.421873566427136E+00,  1.438903779434338E+00,  8.603687034196193E-04,  8.654834130469132E-04,  2.983121668612065E-01,
2459836.220000000, A.D. 2022-Sep-13 17:16:48.0000,  6.626258841478760E-03,  8.553268131032050E-04,  2.212480346937260E+00,  3.381314145015868E+02,  1.518739898805001E+02,  2.459836215383701E+06,  1.205394828440482E+03,  5.564462507178877E+00,  5.638701562712420E+00,  8.610322355669285E-04,  8.667376580306518E-04,  2.986573291224101E-01,
2459847.178000000, A.D. 2022-Sep-24 16:16:19.2000,  7.079449933672052E-03,  8.552347541281972E-04,  2.227088657217740E+00,  3.378538758969230E+02,  2.232741491140237E+02,  2.459847180486768E+06,  1.204764543675258E+03,  3.570040301649093E+02,  3.569612519548574E+02,  8.613325145411351E-04,  8.674302749540731E-04,  2.988135747270442E-01,
2459858.136000000, A.D. 2022-Oct-05 15:15:50.4000,  7.679874394955877E-03,  8.552738002737597E-04,  2.215298660289164E+00,  3.374984417892965E+02,  2.732332046887968E+02,  2.459858127855508E+06,  1.203589490771640E+03,  9.802624709735785E+00,  9.953887271794700E+00,  8.618930304898094E-04,  8.685122607058591E-04,  2.991053035609330E-01,
2459869.094000000, A.D. 2022-Oct-16 14:15:21.6000,  6.489717434594274E-03,  8.542482483811704E-04,  2.202471139579893E+00,  3.378225547681207E+02,  3.550505932914898E+02,  2.459869102038841E+06,  1.207927432485680E+03,  3.502896637580023E+02,  3.501632209570514E+02,  8.598282910322400E-04,  8.654083336833094E-04,  2.980311484930763E-01,
2459880.052000000, A.D. 2022-Oct-27 13:14:52.8000,  8.838304733529728E-03,  8.564659847443251E-04,  2.215874419281929E+00,  3.381363504063227E+02,  4.601502934406400E+01,  2.459880050805456E+06,  1.198974719807544E+03,  1.432227830908755E+00,  1.457824701624925E+00,  8.641031920771185E-04,  8.717403994099118E-04,  3.002565392352777E-01,
2459891.010000000, A.D. 2022-Nov-07 12:14:24.0000,  5.873900776848076E-03,  8.544293347781339E-04,  2.227004153229397E+00,  3.377671334797188E+02,  1.151300882081700E+02,  2.459891013949222E+06,  1.208666341672220E+03,  3.552267080891272E+02,  3.551702845310254E+02,  8.594778222257896E-04,  8.645263096734452E-04,  2.978489493650753E-01,
2459901.968000000, A.D. 2022-Nov-18 11:13:55.2000,  7.872109954977873E-03,  8.564420918884539E-04,  2.212038102145143E+00,  3.375103191566087E+02,  1.802041418406327E+02,  2.459901973876562E+06,  1.200778553497247E+03,  3.529435494540396E+02,  3.528316394220247E+02,  8.632375931389138E-04,  8.700330943893739E-04,  2.998054878241338E-01,
2459912.926000000, A.D. 2022-Nov-29 10:13:26.4000,  6.381666597061311E-03,  8.556968605569538E-04,  2.203392148019249E+00,  3.379066463197688E+02,  2.373426665395982E+02,  2.459912927754508E+06,  1.205057934593875E+03,  3.578857158831396E+02,  3.578585199689214E+02,  8.611927052778582E-04,  8.666885499987627E-04,  2.987408237109578E-01,
2459923.884000000, A.D. 2022-Dec-10 09:12:57.6000,  6.676327486668253E-03,  8.562094043624870E-04,  2.219061080015701E+00,  3.381105535087239E+02,  2.981468265977420E+02,  2.459923884505864E+06,  1.203440514375773E+03,  3.593912224304609E+02,  3.593830254060321E+02,  8.619641593722268E-04,  8.677189143819667E-04,  2.991423304264713E-01,
2459934.842000000, A.D. 2022-Dec-21 08:12:28.8000,  5.961080269607945E-03,  8.555155634580737E-04,  2.225961946904429E+00,  3.376866569030609E+02,  5.340434734271460E+00,  2.459934846004428E+06,  1.206206464110547E+03,  3.551698329560248E+02,  3.551118849961783E+02,  8.606459430080572E-04,  8.657763225580408E-04,  2.984563677209796E-01,
2459945.800000000, A.D. 2023-Jan-01 07:12:00.0000,  7.743525017756508E-03,  8.566773774679364E-04,  2.208747138146749E+00,  3.375400702315095E+02,  5.752285902212947E+01,  2.459945795346900E+06,  1.200517250652679E+03,  5.586127448362118E+00,  5.673342914013389E+00,  8.633628492908213E-04,  8.700483211137062E-04,  2.998707430520308E-01,
2459956.758000000, A.D. 2023-Jan-12 06:11:31.2000,  5.287981225238379E-03,  8.542883043898740E-04,  2.204677577576887E+00,  3.379963396709876E+02,  1.201468482211922E+02,  2.459956753837496E+06,  1.210034623972054E+03,  5.036773538969296E+00,  5.090326197819209E+00,  8.588297801429456E-04,  8.633712558960171E-04,  2.975121478906658E-01,
2459967.716000000, A.D. 2023-Jan-23 05:11:02.4000,  8.479866428447985E-03,  8.564331513019298E-04,  2.222324502705193E+00,  3.380695061207887E+02,  1.886078266642295E+02,  2.459967716797665E+06,  1.199694151086157E+03,  3.590430460981913E+02,  3.590266434036525E+02,  8.637577012349456E-04,  8.710822511679612E-04,  3.000764817216704E-01,
2459978.674000000, A.D. 2023-Feb-03 04:10:33.6000,  6.635246405709056E-03,  8.543687026314813E-04,  2.224153803256842E+00,  3.376070007658864E+02,  2.388179504711260E+02,  2.459978664301411E+06,  1.207406650512826E+03,  1.171014068235826E+01,  1.186572335220107E+01,  8.600755156050380E-04,  8.657823285785946E-04,  2.981596961115760E-01,
2459989.632000000, A.D. 2023-Feb-14 03:10:04.8000,  7.732501498619497E-03,  8.553450548892953E-04,  2.205885861389641E+00,  3.375890866944982E+02,  3.183562307494213E+02,  2.459989636322570E+06,  1.203343361929594E+03,  3.547984645532650E+02,  3.547173528070618E+02,  8.620105527804966E-04,  8.686760506716978E-04,  2.991664818117499E-01,
2460000.590000000, A.D. 2023-Feb-25 02:09:36.0000,  7.498696598667693E-03,  8.552916405716406E-04,  2.206848128186463E+00,  3.380617771251330E+02,  1.287205845406035E+01,  2.460000588132718E+06,  1.203881464707784E+03,  2.247986063571694E+00,  2.282009895067567E+00,  8.617536698848958E-04,  8.682156991981507E-04,  2.990327624052108E-01,
2460011.548000000, A.D. 2023-Mar-08 01:09:07.2000,  7.571883720470469E-03,  8.557428882833712E-04,  2.224615119620192E+00,  3.380067528340887E+02,  8.047574982332139E+01,  2.460011550297680E+06,  1.202796295936926E+03,  3.572363588665988E+02,  3.571941240298676E+02,  8.622719109283486E-04,  8.688009335733260E-04,  2.993025512433721E-01,
2460022.506000000, A.D. 2023-Mar-19 00:08:38.4000,  6.223604594778498E-03,  8.550932343431405E-04,  2.221590537428851E+00,  3.375534195557430E+02,  1.442148171745815E+02,  2.460022508936699E+06,  1.206622030765101E+03,  3.564565141538394E+02,  3.564120909385499E+02,  8.604483244889998E-04,  8.658034146348589E-04,  2.983535778571267E-01,
2460033.464000000, A.D. 2023-Mar-29 23:08:09.6000,  7.917078238133504E-03,  8.568268233619345E-04,  2.204090474631270E+00,  3.376610838134998E+02,  2.091437124337768E+02,  2.460033469031988E+06,  1.199888303632810E+03,  3.539621768531889E+02,  3.538658018175295E+02,  8.636645229617226E-04,  8.705022225615109E-04,  3.000279266912224E-01,
2460044.422000000, A.D. 2023-Apr-09 22:07:40.8000,  5.560107800954484E-03,  8.551553855959046E-04,  2.209911520980151E+00,  3.381083665322810E+02,  2.556915400622069E+02,  2.460044414224079E+06,  1.207698965600426E+03,  9.390972028789772E+00,  9.495652252696930E+00,  8.599367264972289E-04,  8.647180673985532E-04,  2.980875286425541E-01,
2460055.380000000, A.D. 2023-Apr-20 21:07:12.0000,  6.896539415307813E-03,  8.561842424305367E-04,  2.226290084543572E+00,  3.379234800398712E+02,  3.383597273417088E+02,  2.460055388682789E+06,  1.203093380458596E+03,  3.495537942856632E+02,  3.494092812953115E+02,  8.621299556508000E-04,  8.680756688710634E-04,  2.992286433017983E-01,
2460066.338000000, A.D. 2023-May-01 20:06:43.2000,  6.896528796220213E-03,  8.558139161097737E-04,  2.218233288470800E+00,  3.375175187874207E+02,  1.723993459306452E+01,  2.460066326834898E+06,  1.203874384976077E+03,  1.344138076430015E+01,  1.362663502387352E+01,  8.617570484094754E-04,  8.677001807091771E-04,  2.990345209539065E-01,
2460077.296000000, A.D. 2023-May-12 19:06:14.4000,  6.027446978974465E-03,  8.550544204047539E-04,  2.202805940854255E+00,  3.377495469678312E+02,  9.480892761387307E+01,  2.460077297443198E+06,  1.207061488471637E+03,  3.582579713497323E+02,  3.582368153411122E+02,  8.602394681884812E-04,  8.654245159722085E-04,  2.982449555704297E-01,
2460088.254000000, A.D. 2023-May-23 18:05:45.6000,  7.219289521897091E-03,  8.554441630948255E-04,  2.213211581282610E+00,  3.381388915509331E+02,  1.480578628157363E+02,  2.460088248131575E+06,  1.204067779094589E+03,  7.065981973402327E+00,  7.168665501075882E+00,  8.616647705442033E-04,  8.678853779935810E-04,  2.989864908358446E-01,
2460099.212000000, A.D. 2023-Jun-03 17:05:16.8000,  7.233909438073912E-03,  8.551783493816174E-04,  2.227240951423625E+00,  3.378375963906381E+02,  2.157561797432184E+02,  2.460099210169971E+06,  1.204602601027193E+03,  2.204458182221494E+00,  2.236634644240115E+00,  8.614097092070992E-04,  8.676410690325811E-04,  2.988537462006304E-01,
2460110.170000000, A.D. 2023-Jun-14 16:04:48.0000,  6.731430379117419E-03,  8.545496482381571E-04,  2.214792224679141E+00,  3.374984770627920E+02,  2.733312568712242E+02,  2.460110163845481E+06,  1.206847876075988E+03,  7.427567521183164E+00,  7.528122650394368E+00,  8.603409736042765E-04,  8.661322989703960E-04,  2.982977450070377E-01,
2460121.128000000, A.D. 2023-Jun-25 15:04:19.2000,  7.678486825190543E-03,  8.553382785363292E-04,  2.202547912923766E+00,  3.378368938385721E+02,  3.511752345592207E+02,  2.460121134772158E+06,  1.203455921629238E+03,  3.518500063961039E+02,  3.517240728439726E+02,  8.619568024881175E-04,  8.685753264399058E-04,  2.991385006545416E-01,
2460132.086000000, A.D. 2023-Jul-06 14:03:50.4000,  7.377648616138395E-03,  8.554237540940628E-04,  2.216532638555531E+00,  3.381343689825851E+02,  3.624230984260980E+01,  2.460132078642008E+06,  1.203822778692243E+03,  8.857718597644283E+00,  8.989093415929535E+00,  8.617816764870108E-04,  8.681395988799586E-04,  2.990473401666989E-01,
2460143.044000000, A.D. 2023-Jul-17 13:03:21.6000,  6.125394151856312E-03,  8.546758538457233E-04,  2.226819799982828E+00,  3.377512935677387E+02,  1.227744820857905E+02,  2.460143056118809E+06,  1.207685021494714E+03,  3.453642963407401E+02,  3.451856179455712E+02,  8.599433457869344E-04,  8.652108377281456E-04,  2.980909704042196E-01,
2460154.002000000, A.D. 2023-Jul-28 12:02:52.8000,  7.700173152967033E-03,  8.567004809060930E-04,  2.211567150810420E+00,  3.375177872367059E+02,  1.686578835149492E+02,  2.460154000230440E+06,  1.200547361683575E+03,  2.124440315772511E+00,  2.157467485679150E+00,  8.633484131789101E-04,  8.699963454517273E-04,  2.998632219683176E-01,
2460164.960000000, A.D. 2023-Aug-08 11:02:24.0000,  5.296528401426462E-03,  8.550668701343300E-04,  2.203621805039452E+00,  3.379207654096567E+02,  2.362013905814892E+02,  2.460164962703276E+06,  1.208366762656053E+03,  3.567334513044317E+02,  3.566986372568315E+02,  8.596198711965530E-04,  8.641728722587760E-04,  2.979227922561369E-01,
2460175.918000000, A.D. 2023-Aug-19 10:01:55.2000,  6.555613003849171E-03,  8.561759258186158E-04,  2.219781374766216E+00,  3.381066418723879E+02,  2.950747618153820E+02,  2.460175917851173E+06,  1.203730494397834E+03,  1.791471399974323E-01,  1.815153748205829E-01,  8.618257217270211E-04,  8.674755176354264E-04,  2.990702667045833E-01,
2460186.876000000, A.D. 2023-Aug-30 09:01:26.4000,  6.132707637519338E-03,  8.556073282057905E-04,  2.225768179162527E+00,  3.376684667849078E+02,  3.579415087436410E+02,  2.460186875772476E+06,  1.205700093525176E+03,  2.743262249037793E-01,  2.777169214503638E-01,  8.608868958469917E-04,  8.661664634881929E-04,  2.985817135896927E-01,
2460197.834000000, A.D. 2023-Sep-10 08:00:57.6000,  6.547322498333847E-03,  8.554247058326519E-04,  2.208184319385328E+00,  3.375495043978108E+02,  5.041858134993340E+01,  2.460197825397706E+06,  1.205331575084588E+03,  1.036861646728866E+01,  1.050474538366585E+01,  8.610623587868052E-04,  8.667000117409583E-04,  2.986730020531785E-01,
2460208.792000000, A.D. 2023-Sep-21 07:00:28.8000,  5.925618017645243E-03,  8.545731002830540E-04,  2.205116992270192E+00,  3.380093087604965E+02,  1.273967982751365E+02,  2.460208795697769E+06,  1.208267059848986E+03,  3.555321070647960E+02,  3.554788172635928E+02,  8.596671594925208E-04,  8.647612187019876E-04,  2.979473760089049E-01,
2460219.750000000, A.D. 2023-Oct-02 06:00:00.0000,  8.177941650067440E-03,  8.558986647031591E-04,  2.222838402443153E+00,  3.380612121582908E+02,  1.771853395518576E+02,  2.460219743255955E+06,  1.201366621449876E+03,  8.102071068346941E+00,  8.235496040588812E+00,  8.629558674336143E-04,  8.700130701640695E-04,  2.996587332895366E-01,
2460230.708000000, A.D. 2023-Oct-13 04:59:31.2000,  5.435794333757678E-03,  8.536213330668585E-04,  2.223786766623843E+00,  3.375959273660895E+02,  2.478798092948172E+02,  2.460230707645049E+06,  1.211183058800786E+03,  4.299105473959781E-01,  4.346162787319110E-01,  8.582868036106645E-04,  8.629522741544704E-04,  2.972300490699090E-01,
2460241.666000000, A.D. 2023-Oct-24 03:59:02.4000,  8.360737255575984E-03,  8.559990978300196E-04,  2.205681273649516E+00,  3.376034802225707E+02,  3.139691448242776E+02,  2.460241668620063E+06,  1.200823146618971E+03,  3.568537683961806E+02,  3.568006309440239E+02,  8.632162218557061E-04,  8.704333458813926E-04,  2.997943544089846E-01,
2460252.624000000, A.D. 2023-Nov-04 02:58:33.6000,  6.280428655959040E-03,  8.545974747476613E-04,  2.207420381583404E+00,  3.380650940584725E+02,  1.048309234153590E+01,  2.460252622065835E+06,  1.207568560854080E+03,  2.335636737141081E+00,  2.365198016548655E+00,  8.599986348178570E-04,  8.653997948880527E-04,  2.981197189709725E-01,
2460263.582000000, A.D. 2023-Nov-15 01:58:04.8000,  7.034740247478623E-03,  8.556039994330545E-04,  2.224829378523229E+00,  3.379956811077552E+02,  8.228024173350992E+01,  2.460263587670730E+06,  1.204066055052714E+03,  3.531720657009153E+02,  3.530753836367521E+02,  8.616655930604242E-04,  8.677271866877939E-04,  2.989869189396251E-01,
2460274.540000000, A.D. 2023-Nov-26 00:57:36.0000,  6.321375688245162E-03,  8.554553040891008E-04,  2.221215499788956E+00,  3.375467084280128E+02,  1.442555375462078E+02,  2.460274544854890E+06,  1.205678111348680E+03,  3.541465660115134E+02,  3.540721060760280E+02,  8.608973597289659E-04,  8.663394153688310E-04,  2.985871573941917E-01,
2460285.498000000, A.D. 2023-Dec-06 23:57:07.2000,  6.950754238773695E-03,  8.563922883739983E-04,  2.203862283573774E+00,  3.376750310484038E+02,  2.010254116702588E+02,  2.460285498220506E+06,  1.202556520036176E+03,  3.597348291519447E+02,  3.597311105935435E+02,  8.623865251692801E-04,  8.683807619645617E-04,  2.993622287201688E-01,
2460296.456000000, A.D. 2023-Dec-17 22:56:38.4000,  4.934213901575385E-03,  8.548393271579193E-04,  2.210583403759238E+00,  3.381137317609096E+02,  2.666811944482415E+02,  2.460296459158084E+06,  1.209509797050062E+03,  3.561802667120196E+02,  3.561423666872933E+02,  8.590782027685602E-04,  8.633170783792011E-04,  2.976412434839495E-01,
2460307.414000000, A.D. 2023-Dec-28 21:56:09.6000,  7.669796317693971E-03,  8.569034081887875E-04,  2.226562587438162E+00,  3.379100375744450E+02,  3.279578373842170E+02,  2.460307415973681E+06,  1.200176034701124E+03,  3.576312355246125E+02,  3.575945588032822E+02,  8.635264804084554E-04,  8.701495526281232E-04,  2.999559977796505E-01,
2460318.372000000, A.D. 2024-Jan-08 20:55:40.8000,  5.356443223827657E-03,  8.544545205670013E-04,  2.217806086185553E+00,  3.375097897577959E+02,  1.517905542075618E+01,  2.460318361052168E+06,  1.209556676845943E+03,  1.324202330854039E+01,  1.338354604993594E+01,  8.590560052854007E-04,  8.636574900038000E-04,  2.976297075542926E-01,
2460329.330000000, A.D. 2024-Jan-19 19:55:12.0000,  7.163411278993463E-03,  8.556240802245296E-04,  2.202647732875419E+00,  3.377643408015418E+02,  9.730916251461123E+01,  2.460329335413880E+06,  1.203789644430505E+03,  3.534828275645127E+02,  3.533888224375679E+02,  8.617974900852144E-04,  8.679708999458990E-04,  2.990555714327569E-01,
2460340.288000000, A.D. 2024-Jan-30 18:54:43.2000,  7.040309116644469E-03,  8.549819289734926E-04,  2.213864321311681E+00,  3.381399372211356E+02,  1.432991050505389E+02,  2.460340280111412E+06,  1.205370241112788E+03,  9.508669593854924E+00,  9.643110138350306E+00,  8.610439445058286E-04,  8.671059600381645E-04,  2.986634211805750E-01,
2460351.246000000, A.D. 2024-Feb-10 17:54:14.4000,  6.973025437872647E-03,  8.548709080604604E-04,  2.227242308802736E+00,  3.378246448547110E+02,  2.181693992900488E+02,  2.460351248046755E+06,  1.205727599511349E+03,  3.575321714191147E+02,  3.574974634615144E+02,  8.608738029874901E-04,  8.668766979145199E-04,  2.985749021137934E-01,
2460362.204000000, A.D. 2024-Feb-21 16:53:45.6000,  6.967857411791057E-03,  8.548367187634504E-04,  2.214460159126596E+00,  3.374993182606366E+02,  2.787701406204317E+02,  2.460362204221332E+06,  1.205809348122282E+03,  3.597331163080356E+02,  3.597293644402434E+02,  8.608348935568488E-04,  8.668330683502474E-04,  2.985546600385886E-01,
2460373.162000000, A.D. 2024-Mar-03 15:53:16.8000,  7.990461609432948E-03,  8.558604692438226E-04,  2.202605215081053E+00,  3.378479342681615E+02,  3.451572033470647E+02,  2.460373165720859E+06,  1.201787717461559E+03,  3.555283171562453E+02,  3.554562103536519E+02,  8.627542741497906E-04,  8.696480790557586E-04,  2.995537354636968E-01,
2460384.120000000, A.D. 2024-Mar-14 14:52:48.0000,  6.066932113959310E-03,  8.547687518606150E-04,  2.217157048097323E+00,  3.381317723215308E+02,  4.089393042559090E+01,  2.460384118375330E+06,  1.207594688828218E+03,  1.961943545121275E+00,  1.985926565943881E+00,  8.599862299365800E-04,  8.652037080125449E-04,  2.981132687402954E-01,
2460395.078000000, A.D. 2024-Mar-25 13:52:19.2000,  7.667700264763958E-03,  8.561215742960213E-04,  2.226699562297193E+00,  3.377360068356836E+02,  1.197150925836721E+02,  2.460395089513773E+06,  1.201824268726678E+03,  3.461624680506088E+02,  3.459503479689736E+02,  8.627367813427448E-04,  8.693519883894682E-04,  2.995446250901697E-01,
2460406.036000000, A.D. 2024-Apr-05 12:51:50.4000,  6.691102765862638E-03,  8.559540652390557E-04,  2.211061193009200E+00,  3.375199700392822E+02,  1.601574700410011E+02,  2.460406029108471E+06,  1.203952187981013E+03,  8.297070844293364E+00,  8.408639290980881E+00,  8.617199217911516E-04,  8.674857783432475E-04,  2.990151964453902E-01,
2460416.994000000, A.D. 2024-Apr-16 11:51:21.6000,  5.969638048193074E-03,  8.553988329631128E-04,  2.203751022587618E+00,  3.379368526457702E+02,  2.436789344204858E+02,  2.460417004764934E+06,  1.206437797114597E+03,  3.470127773265738E+02,  3.468579181864203E+02,  8.605359209385847E-04,  8.656730089140565E-04,  2.983991390695829E-01,
2460427.952000000, A.D. 2024-Apr-27 10:50:52.8000,  7.258897418016128E-03,  8.565214749391274E-04,  2.220579159068957E+00,  3.381020775875096E+02,  2.881193462193241E+02,  2.460427947988217E+06,  1.201724903418645E+03,  4.821059731302490E+00,  4.891605919260516E+00,  8.627843379421203E-04,  8.690472009451131E-04,  2.995693931080886E-01,
2460438.910000000, A.D. 2024-May-08 09:50:24.0000,  6.214701119858979E-03,  8.554089215170203E-04,  2.225515051111350E+00,  3.376494335575044E+02,  3.553956526335645E+02,  2.460438909543958E+06,  1.205970346428255E+03,  5.499728447823531E-01,  5.568620723400877E-01,  8.607582769446765E-04,  8.661076323723326E-04,  2.985148026783733E-01,
2460449.868000000, A.D. 2024-May-19 08:49:55.2000,  6.770132291217104E-03,  8.553669101269659E-04,  2.207688982264578E+00,  3.375586473006050E+02,  5.324714136592720E+01,  2.460449863628009E+06,  1.205048227713594E+03,  5.268459975693382E+00,  5.340301006460209E+00,  8.611973299797715E-04,  8.670277498325774E-04,  2.987432301220410E-01,
2460460.826000000, A.D. 2024-May-30 07:49:26.4000,  7.454655222850315E-03,  8.554792113537273E-04,  2.205482541115136E+00,  3.380197453084504E+02,  1.232087873237056E+02,  2.460460828155822E+06,  1.203565651506568E+03,  3.574053266549576E+02,  3.573662918598550E+02,  8.619044115770883E-04,  8.683296118004492E-04,  2.991112279993772E-01,
