            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  8.612102330170408E-02,  1.373194212221357E+00,  1.855770173165430E+00,  4.959454339012679E+01,  2.835451716836233E+02,  2.459059988516255E+06,  5.354638164033386E-01,  1.077861018819769E+01,  1.284083003042161E+01,  1.502599629966866E+00,  1.632005047712374E+00,  6.723143356690038E+02,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  8.740543959491139E-02,  1.372753531835065E+00,  1.855317194660646E+00,  4.961892454114913E+01,  2.828306358140709E+02,  2.459058928749345E+06,  5.345926758315958E-01,  1.718568474840424E+01,  2.048629228190278E+01,  1.504231551879641E+00,  1.635709571924216E+00,  6.734098993032316E+02,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  8.887489126517506E-02,  1.372233755363722E+00,  1.854780525875459E+00,  4.964112080245636E+01,  2.823439483833570E+02,  2.459058236938561E+06,  5.336050370792408E-01,  2.337033259292075E+01,  2.786189853359130E+01,  1.506087080916019E+00,  1.639940406468315E+00,  6.746563000426469E+02,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  9.043938646334218E-02,  1.371727669866072E+00,  1.854172272133369E+00,  4.966084665425731E+01,  2.820926491357067E+02,  2.459057923046167E+06,  5.325258148538381E-01,  2.932563951342686E+01,  3.494454451458995E+01,  1.508121228482358E+00,  1.644514787098644E+00,  6.760235653529940E+02,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  9.201177502811407E-02,  1.371322149851931E+00,  1.853504906118953E+00,  4.967790475251018E+01,  2.820672520829305E+02,  2.459057968211879E+06,  5.313811370832853E-01,  3.506147759882127E+01,  4.172968107231129E+01,  1.510286270391217E+00,  1.649250390930502E+00,  6.774798254526222E+02,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  9.351409276669806E-02,  1.371090915651699E+00,  1.852790647708221E+00,  4.969217594931116E+01,  2.822456269053280E+02,  2.459058332449977E+06,  5.301969807879776E-01,  4.060012542401464E+01,  4.822722248326320E+01,  1.512534176991702E+00,  1.653977438331705E+00,  6.789929272418126E+02,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  9.488149370085468E-02,  1.371090264600381E+00,  1.852041723373867E+00,  4.970359537935552E+01,  2.825975178570591E+02,  2.459058962495949E+06,  5.289981358874394E-01,  4.597179164513529E+01,  5.445722594246422E+01,  1.514818507254375E+00,  1.658546749908369E+00,  6.805316986534733E+02,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  9.606412003917765E-02,  1.371357633161115E+00,  1.851270992694186E+00,  4.971213950332998E+01,  2.830885408569679E+02,  2.459059798670713E+06,  5.278072978940072E-01,  5.121067687831103E+01,  6.044597971502667E+01,  1.517096138744433E+00,  1.662834644327751E+00,  6.820671131991325E+02,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  9.702746359305335E-02,  1.371912382901161E+00,  1.850491634735943E+00,  4.971783588961001E+01,  2.836833566157819E+02,  2.459060780274706E+06,  5.266441854902315E-01,  5.635183646368537E+01,  6.622280246599908E+01,  1.519329024512961E+00,  1.666745666124762E+00,  6.835734826634242E+02,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  9.775160977138581E-02,  1.372757869108301E+00,  1.849716171478835E+00,  4.972077146723320E+01,  2.843478988313340E+02,  2.459061849317499E+06,  5.255249097302185E-01,  6.142896536943359E+01,  7.181771596214034E+01,  1.521485528791542E+00,  1.670213188474784E+00,  6.850293741257826E+02,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  9.822963186624181E-02,  1.373883976592040E+00,  1.848955672578073E+00,  4.972108663511310E+01,  2.850506953392551E+02,  2.459062952671915E+06,  5.244618448782300E-01,  6.647308859714337E+01,  7.725998383319931E+01,  1.523540831614745E+00,  1.673197686637449E+00,  6.864179034484101E+02,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  9.846551327993447E-02,  1.375269792344008E+00,  1.848219465459400E+00,  4.971896102619424E+01,  2.857635440544310E+02,  2.459064043115332E+06,  5.234638637728496E-01,  7.151190844938560E+01,  8.257726639565956E+01,  1.525476631900652E+00,  1.675683471457295E+00,  6.877265555740776E+02,
