            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  4.248903196146561E-01,  8.819107526754744E-02,  1.521155666004713E+02,  3.608280482941912E+01,  2.461472401116760E+02,  2.459131998850316E+06,  5.071629279363014E-01,  3.281304646855867E+02,  2.865603654287284E+02,  1.533465324535249E-01,  2.185019896395023E-01,  7.098310625046618E+02,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  4.250813447701504E-01,  8.801523096702925E-02,  1.520865762361761E+02,  3.608608821786006E+01,  2.464709543465771E+02,  2.459132178294168E+06,  5.084301454425741E-01,  3.335309770643561E+02,  2.962365954402139E+02,  1.530916246435614E-01,  2.181680183200936E-01,  7.080618708920772E+02,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  4.260688656037410E-01,  8.791154728893180E-02,  1.520792483324027E+02,  3.608456420315809E+01,  2.466449725043218E+02,  2.459132259896073E+06,  5.080181535937526E-01,  3.390778331589040E+02,  3.073063481899039E+02,  1.531743828140801E-01,  2.184372183392283E-01,  7.086360939138439E+02,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  4.279624533884289E-01,  8.786644829498842E-02,  1.520909148569370E+02,  3.609448292805666E+01,  2.466985518248717E+02,  2.459132256053719E+06,  5.058952894631258E-01,  3.447108053856660E+02,  3.198285850307444E+02,  1.536025892276824E-01,  2.193387301603764E-01,  7.116097095548071E+02,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  4.306835954508765E-01,  8.785883602291218E-02,  1.521160037466938E+02,  3.613063831906677E+01,  2.466807027374536E+02,  2.459132194001207E+06,  5.023551042327327E-01,  3.503537766821702E+02,  3.337062291524098E+02,  1.543233873481881E-01,  2.207879386734640E-01,  7.166245489828209E+02,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  4.338811116457075E-01,  8.786616470989955E-02,  1.521464055379703E+02,  3.620324038171234E+01,  2.466430486554592E+02,  2.459132106120066E+06,  4.980665812488956E-01,  3.559377091625489E+02,  3.486253706405005E+02,  1.552079722429443E-01,  2.225497797759891E-01,  7.227949305438332E+02,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  4.369663526610393E-01,  8.786903084221497E-02,  1.521727596233776E+02,  3.631501193406502E+01,  2.466148109084089E+02,  2.459132012535835E+06,  4.939764104640293E-01,  1.430290994637756E+00,  4.056257403305922E+00,  1.560635518987296E-01,  2.242580729552442E-01,  7.287797400321704E+02,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  4.393156059200044E-01,  8.785141251473502E-02,  1.521865032429419E+02,  3.646002739335793E+01,  2.465865341168175E+02,  2.459131908548939E+06,  4.910356454270255E-01,  6.853605990270444E+00,  1.935774673505780E+01,  1.566860312901822E-01,  2.255206500656295E-01,  7.331443314811262E+02,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  4.405269121014134E-01,  8.779875199100547E-02,  1.521819208300981E+02,  3.662536867655169E+01,  2.465185927649154E+02,  2.459131770106955E+06,  4.898856604615641E-01,  1.227354294152618E+01,  3.394853738754516E+01,  1.569311444823605E-01,  2.260635369737155E-01,  7.348653554399052E+02,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  4.405462564986601E-01,  8.769897490720513E-02,  1.521572654305797E+02,  3.679490148629482E+01,  2.463677346534823E+02,  2.459131572484660E+06,  4.906964783508145E-01,  1.776788166021543E+01,  4.744056389612989E+01,  1.567582234026022E-01,  2.258174718979992E-01,  7.336510773623784E+02,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  4.396023392180491E-01,  8.754729354461034E-02,  1.521146385269968E+02,  3.695339708668063E+01,  2.461117361786536E+02,  2.459131306331531E+06,  4.932178933563776E-01,  2.339513403660637E+01,  5.966463771863599E+01,  1.562235171047131E-01,  2.248997406648159E-01,  7.299005264188171E+02,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  4.380384060322708E-01,  8.735071857417567E-02,  1.520589967896246E+02,  3.708938707279658E+01,  2.457579408955216E+02,  2.459130980598402E+06,  4.969568381766892E-01,  2.918001424411680E+01,  7.061446073319364E+01,  1.554389472729551E-01,  2.235271759717345E-01,  7.244089875507553E+02,
