            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  4.869852688212891E-02,  4.934674619689975E+00,  1.303395114464088E+00,  1.005028965465583E+02,  2.752558497825870E+02,  2.459982985276006E+06,  8.336106848843539E-02,  2.847360191688982E+02,  2.792626571840497E+02,  5.187287898878870E+00,  5.439901178067765E+00,  4.318562687928388E+03,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  4.866260466557782E-02,  4.934780801348158E+00,  1.303397323372793E+00,  1.005029225388467E+02,  2.752639128905773E+02,  2.459983106549868E+06,  8.336309958738261E-02,  2.856375684363776E+02,  2.801864442781520E+02,  5.187203641473004E+00,  5.439626481597850E+00,  4.318457468374744E+03,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  4.862629383999984E-02,  4.934888926256555E+00,  1.303399529893267E+00,  1.005029502027174E+02,  2.752712194324536E+02,  2.459983219382793E+06,  8.336513245281879E-02,  2.865398638479957E+02,  2.811124219704589E+02,  5.187119314212595E+00,  5.439349702168635E+00,  4.318352162443273E+03,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  4.858961334949658E-02,  4.934998914297124E+00,  1.303401736029864E+00,  1.005029795796317E+02,  2.752777536002956E+02,  2.459983323581462E+06,  8.336716662246653E-02,  2.874429220314289E+02,  2.820406039106052E+02,  5.187034936281366E+00,  5.439070958265608E+00,  4.318246794092004E+03,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  4.855258278507866E-02,  4.935110686934228E+00,  1.303403943048100E+00,  1.005030107064899E+02,  2.752834990788051E+02,  2.459983418947477E+06,  8.336920150907894E-02,  2.883467601269870E+02,  2.829710038404948E+02,  5.186950532043371E+00,  5.438790377152514E+00,  4.318141393747137E+03,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  4.851522223087583E-02,  4.935224166830064E+00,  1.303406151175041E+00,  1.005030436090026E+02,  2.752884393025585E+02,  2.459983505280185E+06,  8.337123643040580E-02,  2.892513955194410E+02,  2.839036353404576E+02,  5.186866129799069E+00,  5.438508092768073E+00,  4.318035996749433E+03,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  4.847755224928729E-02,  4.935339276731337E+00,  1.303408359884885E+00,  1.005030783029967E+02,  2.752925577564606E+02,  2.459983582379922E+06,  8.337327063936362E-02,  2.901568455377009E+02,  2.848385115242911E+02,  5.186781760533237E+00,  5.438224244335137E+00,  4.317930641790495E+03,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  4.843959398776944E-02,  4.935455938792546E+00,  1.303410568481233E+00,  1.005031148016394E+02,  2.752958380614775E+02,  2.459983650048916E+06,  8.337530332715509E-02,  2.910631273728391E+02,  2.857756449431741E+02,  5.186697457785050E+00,  5.437938976777553E+00,  4.317825370750394E+03,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  4.840136915770699E-02,  4.935574074947218E+00,  1.303412775921404E+00,  1.005031531117852E+02,  2.752982639264002E+02,  2.459983708090773E+06,  8.337733361664759E-02,  2.919702581230790E+02,  2.867150476345931E+02,  5.186613257922166E+00,  5.437652440897113E+00,  4.317720229039806E+03,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  4.836289994818314E-02,  4.935693606213194E+00,  1.303414980556252E+00,  1.005031932281665E+02,  2.752998194241263E+02,  2.459983756313446E+06,  8.337936059131808E-02,  2.928782545192625E+02,  2.876567308490222E+02,  5.186529198939851E+00,  5.437364791666509E+00,  4.317615264100325E+03,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  4.832420920136294E-02,  4.935814451602469E+00,  1.303417180822256E+00,  1.005032351445255E+02,  2.753004891378664E+02,  2.459983794530781E+06,  8.338138329983504E-02,  2.937871327898146E+02,  2.886007048898095E+02,  5.186445320270659E+00,  5.437076188938849E+00,  4.317510525166740E+03,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  4.828532054206143E-02,  4.935936528472320E+00,  1.303419375543171E+00,  1.005032788598147E+02,  2.753002579989504E+02,  2.459983822560783E+06,  8.338340073014251E-02,  2.946969088237384E+02,  2.895469792666133E+02,  5.186361663858801E+00,  5.436786799245283E+00,  4.317406064608522E+03,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  4.824625838094707E-02,  4.936059753272652E+00,  1.303421563787436E+00,  1.005033243765288E+02,  2.752991111365737E+02,  2.459983840224027E+06,  8.338541179011168E-02,  2.956075983144285E+02,  2.904955628450307E+02,  5.186278274961958E+00,  5.436496796651264E+00,  4.317301938930891E+03,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  4.820704785919118E-02,  4.936184042194694E+00,  1.303423744681143E+00,  1.005033716975053E+02,  2.752970337945382E+02,  2.459983847342807E+06,  8.338741529838740E-02,  2.965192168329117E+02,  2.914464639310019E+02,  5.186195202530175E+00,  5.436206362865654E+00,  4.317198209247792E+03,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  4.816771478510741E-02,  4.936309311563899E+00,  1.303425917471898E+00,  1.005034208275998E+02,  2.752940113070686E+02,  2.459983843740975E+06,  8.338940998276913E-02,  2.974317798381318E+02,  2.923996902914748E+02,  5.186112499272329E+00,  5.435915686980759E+00,  4.317094941364705E+03,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  4.812828559448180E-02,  4.936435478386754E+00,  1.303428081723741E+00,  1.005034717787047E+02,  2.752900290037632E+02,  2.459983829243018E+06,  8.339139447157667E-02,  2.983453027543795E+02,  2.933552492428012E+02,  5.186030222013430E+00,  5.435624965640106E+00,  4.316992206224628E+03,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  4.808878710816106E-02,  4.936562461418570E+00,  1.303430236646995E+00,  1.005035245544525E+02,  2.752850721353335E+02,  2.459983803673286E+06,  8.339336729845724E-02,  2.992598010270453E+02,  2.943131477388795E+02,  5.185948431494617E+00,  5.435334401570663E+00,  4.316890079658168E+03,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  4.804924608464378E-02,  4.936690180288798E+00,  1.303432380224531E+00,  1.005035791267285E+02,  2.752791264555762E+02,  2.459983766862238E+06,  8.339532698334830E-02,  3.001752895379730E+02,  2.952733918113065E+02,  5.185867189016114E+00,  5.435044197743429E+00,  4.316788638191704E+03,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  4.800968919808492E-02,  4.936818552449867E+00,  1.303434509693096E+00,  1.005036354436379E+02,  2.752721790452815E+02,  2.459983718655311E+06,  8.339727211268272E-02,  3.010917818084312E+02,  2.962359857359964E+02,  5.185786553112401E+00,  5.434754553774936E+00,  4.316687954895981E+03,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  4.797014336282543E-02,  4.936947491181641E+00,  1.303436622232940E+00,  1.005036934452580E+02,  2.752642186318084E+02,  2.459983658916279E+06,  8.339920134730953E-02,  3.020092897166124E+02,  2.972009316963761E+02,  5.185706579224592E+00,  5.434465667267543E+00,  4.316588098977204E+03,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  4.793063612187689E-02,  4.937076905383896E+00,  1.303438715375161E+00,  1.005037530747220E+02,  2.752552354212886E+02,  2.459983587525357E+06,  8.340111337670682E-02,  3.029278236909536E+02,  2.981682299389026E+02,  5.185627321599127E+00,  5.434177737814357E+00,  4.316489138147941E+03,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  4.789119588955085E-02,  4.937206700768866E+00,  1.303440787084421E+00,  1.005038142818165E+02,  2.752452206746790E+02,  2.459983504374601E+06,  8.340300685688770E-02,  3.038473931366364E+02,  2.991378791926625E+02,  5.185548835861965E+00,  5.433890970955065E+00,  4.316391141841309E+03,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  4.785185195832327E-02,  4.937336781195296E+00,  1.303442835726544E+00,  1.005038770235961E+02,  2.752341664061533E+02,  2.459983409364737E+06,  8.340488037570321E-02,  3.047680067211740E+02,  3.001098769700488E+02,  5.185471180456659E+00,  5.433605579718023E+00,  4.316294183006491E+03,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  4.781263445031197E-02,  4.937467049487582E+00,  1.303444860197694E+00,  1.005039412700260E+02,  2.752220652450675E+02,  2.459983302403812E+06,  8.340673243846919E-02,  3.056896724920596E+02,  3.010842196991748E+02,  5.185394417239755E+00,  5.433321784991929E+00,  4.316198338852073E+03,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  4.777357419908793E-02,  4.937597408640819E+00,  1.303446859473516E+00,  1.005040069912803E+02,  2.752089102340096E+02,  2.459983183404997E+06,  8.340856145296890E-02,  3.066123980648649E+02,  3.020609029388585E+02,  5.185318612101984E+00,  5.433039815563149E+00,  4.316103691621525E+03,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  4.773470236953675E-02,  4.937727762417340E+00,  1.303448831831844E+00,  1.005040741316019E+02,  2.751946949592132E+02,  2.459983052287926E+06,  8.341036576428887E-02,  3.075361904840758E+02,  3.030399212749193E+02,  5.185243833524087E+00,  5.432759904630835E+00,  4.316010326789978E+03,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  4.769605031017662E-02,  4.937858014478602E+00,  1.303450775126312E+00,  1.005041426155515E+02,  2.751794139109925E+02,  2.459982908982696E+06,  8.341214369622053E-02,  3.084610558599545E+02,  3.040212679541505E+02,  5.185170150860889E+00,  5.432482287243177E+00,  4.315918330921782E+03,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  4.765764958860470E-02,  4.937988068128228E+00,  1.303452687013381E+00,  1.005042123538759E+02,  2.751630625562636E+02,  2.459982753430685E+06,  8.341389355311295E-02,  3.093869992975746E+02,  3.050049348067650E+02,  5.185097634264721E+00,  5.432207200401212E+00,  4.315827791574956E+03,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  4.761953195890953E-02,  4.938117826517250E+00,  1.303454564863492E+00,  1.005042832387509E+02,  2.751456373292747E+02,  2.459982585584424E+06,  8.341561361895217E-02,  3.103140249071227E+02,  3.059909122615165E+02,  5.185026354723810E+00,  5.431934882930370E+00,  4.315738797349173E+03,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  4.758172926903204E-02,  4.938247192808607E+00,  1.303456405690482E+00,  1.005043551390545E+02,  2.751271356660047E+02,  2.459982405407950E+06,  8.341730216536138E-02,  3.112421357677194E+02,  3.069791893173750E+02,  5.184956383731037E+00,  5.431665574653466E+00,  4.315651437472263E+03,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  4.754427333034272E-02,  4.938376069992723E+00,  1.303458206360707E+00,  1.005044279063394E+02,  2.751075561530149E+02,  2.459982212878528E+06,  8.341895747340411E-02,  3.121713337709056E+02,  3.079697533902624E+02,  5.184887792380835E+00,  5.431399514768946E+00,  4.315565800672783E+03,
