            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458970.538000000, A.D. 2020-May-01 00:54:43.2000,  4.732203645663665E-02,  1.827986111209564E+01,  7.721287026915670E-01,  7.400320708653136E+01,  9.707755792855390E+01,  2.470112464231335E+06,  1.173347604888614E-02,  2.292664754261759E+02,  2.253134560897238E+02,  1.918787020548481E+01,  2.009587929887397E+01,  3.068144499550709E+04,
2458981.496000000, A.D. 2020-May-11 23:54:14.4000,  4.732125400658502E-02,  1.827988613630925E+01,  7.721286367766490E-01,  7.400321084648904E+01,  9.707746650910093E+01,  2.470112471128519E+06,  1.173346641043454E-02,  2.293950772141368E+02,  2.254341176730555E+02,  1.918788071339591E+01,  2.009587529048257E+01,  3.068147019876862E+04,
2458992.454000000, A.D. 2020-May-22 22:53:45.6000,  4.732047059920049E-02,  1.827991107407729E+01,  7.721285742932763E-01,  7.400321439520739E+01,  9.707738381832435E+01,  2.470112478714383E+06,  1.173345687292927E-02,  2.295236695878829E+02,  2.255547884753566E+02,  1.918789111126874E+01,  2.009587114846019E+01,  3.068149513810977E+04,
2459003.412000000, A.D. 2020-Jun-02 21:53:16.8000,  4.731968641979933E-02,  1.827993591752954E+01,  7.721285152101005E-01,  7.400321773620533E+01,  9.707731000530372E+01,  2.470112486997458E+06,  1.173344744052365E-02,  2.296522524044901E+02,  2.256754683839784E+02,  1.918790139457486E+01,  2.009586687162017E+01,  3.068151980266881E+04,
2459014.370000000, A.D. 2020-Jun-13 20:52:48.0000,  4.731890166064315E-02,  1.827996065859760E+01,  7.721284594949085E-01,  7.400322087302074E+01,  9.707724521846893E+01,  2.470112495986108E+06,  1.173343811743347E-02,  2.297808255225262E+02,  2.257961572868351E+02,  1.918791155871768E+01,  2.009586245883776E+01,  3.068154418142062E+04,
2459025.328000000, A.D. 2020-Jun-24 19:52:19.2000,  4.731811652125322E-02,  1.827998528903437E+01,  7.721284071103725E-01,  7.400322380944583E+01,  9.707718960285214E+01,  2.470112505688315E+06,  1.173342890791242E-02,  2.299093888047609E+02,  2.259168550749165E+02,  1.918792159905933E+01,  2.009585790908430E+01,  3.068156826324099E+04,
2459036.286000000, A.D. 2020-Jul-05 18:51:50.4000,  4.731733120728424E-02,  1.828000980047715E+01,  7.721283580088643E-01,  7.400322654981143E+01,  9.707714329736480E+01,  2.470112516111511E+06,  1.173341981621211E-02,  2.300379421206695E+02,  2.260375616447257E+02,  1.918793151096412E+01,  2.009585322145110E+01,  3.068159203701095E+04,
2459047.244000000, A.D. 2020-Jul-16 17:51:21.6000,  4.731654592809598E-02,  1.828003418456438E+01,  7.721283121406172E-01,  7.400322909852645E+01,  9.707710643159349E+01,  2.470112527262321E+06,  1.173341084651460E-02,  2.301664853501267E+02,  2.261582769019447E+02,  1.918794128987222E+01,  2.009584839518007E+01,  3.068161549179347E+04,
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  4.731576089328659E-02,  1.828005843304364E+01,  7.721282694626128E-01,  7.400323145958099E+01,  9.707707912622502E+01,  2.470112539146622E+06,  1.173340200289241E-02,  2.302950183831767E+02,  2.262790007615054E+02,  1.918795093134319E+01,  2.009584342964274E+01,  3.068163861693789E+04,
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  4.731497631008966E-02,  1.828008253783647E+01,  7.721282299283052E-01,  7.400323363712153E+01,  9.707706149384974E+01,  2.470112551769702E+06,  1.173339328929423E-02,  2.304235411183314E+02,  2.263997331462122E+02,  1.918796043107156E+01,  2.009583832430664E+01,  3.068166140211722E+04,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  4.731419238386723E-02,  1.828010649098077E+01,  7.721281934920766E-01,  7.400323563520300E+01,  9.707705364301354E+01,  2.470112565136557E+06,  1.173338470959125E-02,  2.305520534585542E+02,  2.265204739829373E+02,  1.918796978483635E+01,  2.009583307869194E+01,  3.068168383720721E+04,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  4.731340931917920E-02,  1.828013028457867E+01,  7.721281601101420E-01,  7.400323745773963E+01,  9.707705568002639E+01,  2.470112579252013E+06,  1.173337626760762E-02,  2.306805553094745E+02,  2.266412232008625E+02,  1.918797898846786E+01,  2.009582769235705E+01,  3.068170591220648E+04,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  4.731262731958205E-02,  1.828015391077828E+01,  7.721281297344760E-01,  7.400323910883797E+01,  9.707706771078527E+01,  2.470112594120906E+06,  1.173336796714172E-02,  2.308090465770728E+02,  2.267619807293220E+02,  1.918798803782447E+01,  2.009582216487066E+01,  3.068172761718107E+04,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  4.731184659164807E-02,  1.828017736161915E+01,  7.721281023097741E-01,  7.400324059295679E+01,  9.707708984347195E+01,  2.470112609748240E+06,  1.173335981204074E-02,  2.309375271649901E+02,  2.268827464949458E+02,  1.918799692871135E+01,  2.009581649580355E+01,  3.068174894206936E+04,
