            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  1.241287343874550E-05,  2.370934159743665E-03,  1.292982348606996E+02,  2.212614260297410E+02,  2.512653149663560E+02,  2.459134831270530E+06,  6.125515621809909E+01,  4.700075670262083E+00,  4.700192224133341E+00,  2.370963590214638E-03,  2.370993020685611E-03,  5.877056271283014E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  2.105817725508748E-05,  2.370927278647482E-03,  1.292968050292070E+02,  2.212692583435441E+02,  1.942632251420048E+02,  2.459145654334951E+06,  6.125462852201212E+01,  1.296546396546430E+01,  1.296600538899803E+01,  2.370977207105777E-03,  2.371027135564072E-03,  5.877106900919862E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  2.505241245949972E-05,  2.370914552543751E-03,  1.292957985285475E+02,  2.212776329562045E+02,  1.437330834852878E+02,  2.459156583054914E+06,  6.125475469911522E+01,  1.475903217125260E+01,  1.475976354103302E+01,  2.370973951161106E-03,  2.371033349778461E-03,  5.877094794817616E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  2.286428444416014E-05,  2.370906968750123E-03,  1.292951542327256E+02,  2.212853961269155E+02,  1.049432839020346E+02,  2.459167703440213E+06,  6.125524965767814E+01,  4.812199376963945E+00,  4.812419179590584E+00,  2.370961179080927E-03,  2.371015389411732E-03,  5.877047306342587E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  2.469002618365443E-05,  2.370909211280180E-03,  1.292939947689557E+02,  2.212927760786937E+02,  7.166769373883785E+01,  2.459178913846324E+06,  6.125499499214543E+01,  3.493510443308120E+02,  3.493505214911843E+02,  2.370967750536021E-03,  2.371026289791862E-03,  5.877071739964419E+00,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  2.472964981471192E-05,  2.370920183345652E-03,  1.292926092301080E+02,  2.213008672451109E+02,  2.626992547638864E+01,  2.459189926355947E+06,  6.125456614111577E+01,  3.460121555392608E+02,  3.460114705416000E+02,  2.370978816821511E-03,  2.371037450297369E-03,  5.877112886093204E+00,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  1.632590315833247E-05,  2.370930665353063E-03,  1.292917998708605E+02,  2.213091570537585E+02,  3.345538309078493E+02,  2.459200835713158E+06,  6.125493209452527E+01,  3.489916827205250E+02,  3.489913254792786E+02,  2.370969373569448E-03,  2.371008081785832E-03,  5.877077774642989E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  1.103984837027364E-05,  2.370934581487117E-03,  1.292910691577561E+02,  2.213166843164411E+02,  2.755443209172738E+02,  2.459211626006905E+06,  6.125526603280992E+01,  3.592645138198307E+02,  3.592644975807407E+02,  2.370960756534361E-03,  2.370986931581606E-03,  5.877045735254412E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  1.751068459745332E-05,  2.370930915757261E-03,  1.292897441290878E+02,  2.213242112653479E+02,  2.153767396812905E+02,  2.459222397395673E+06,  6.125481352814315E+01,  1.069535551160298E+01,  1.069572791407790E+01,  2.370972433107726E-03,  2.371013950458191E-03,  5.877089150464889E+00,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  2.466605340416398E-05,  2.370919540087907E-03,  1.292884971092737E+02,  2.213325010406739E+02,  1.624103763466069E+02,  2.459233286343081E+06,  6.125459691322290E+01,  1.492510632692639E+01,  1.492583433682080E+01,  2.370978022758437E-03,  2.371036505428966E-03,  5.877109933642997E+00,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  2.370943796556416E-05,  2.370908680428800E-03,  1.292878264347758E+02,  2.213405931730662E+02,  1.181312733017467E+02,  2.459244317114256E+06,  6.125510566599412E+01,  1.046762429016941E+01,  1.046811791092925E+01,  2.370964894673889E-03,  2.371021108918977E-03,  5.877061121451214E+00,
