            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  8.676845326626792E-04,  2.913727749555841E-03,  9.777596355453063E+01,  1.676277011214467E+02,  2.524619555451324E+02,  2.459240406197620E+06,  4.135172214769377E+01,  1.687895578839262E+02,  1.688088677043604E+02,  2.916258141638592E-03,  2.918788533721344E-03,  8.705804288252057E+00,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  9.275683515581883E-04,  2.913280170420374E-03,  9.777592109149676E+01,  1.676277060275650E+02,  2.493551600772945E+02,  2.459257742097533E+06,  4.135753358935388E+01,  2.650390691518419E+02,  2.649331865040288E+02,  2.915984945769690E-03,  2.918689721119006E-03,  8.704580973674648E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  1.577762334692807E-03,  2.911242658979126E-03,  9.777585286367497E+01,  1.676277466281443E+02,  2.787450268851189E+02,  2.459267159517020E+06,  4.136055006442071E+01,  3.287514004800866E+02,  3.286574526118713E+02,  2.915843166501103E-03,  2.920443674023080E-03,  8.703946138029730E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  1.591060774359850E-03,  2.911730281041158E-03,  9.777582128781914E+01,  1.676277630566488E+02,  2.812746481648657E+02,  2.459275926160242E+06,  4.134933449804875E+01,  5.937101844957331E+01,  5.952806273185706E+01,  2.916370403593820E-03,  2.921010526146482E-03,  8.706306990672077E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  2.444948522608270E-03,  2.908585300419162E-03,  9.777563218045785E+01,  1.676278377990690E+02,  2.665960136946662E+02,  2.459284279153742E+06,  4.136329699556491E+01,  1.671427238695775E+02,  1.672048830568326E+02,  2.915714071229964E-03,  2.922842842040765E-03,  8.703368110104961E+00,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  2.403385881785210E-03,  2.909645849693370E-03,  9.777560621929555E+01,  1.676278459106578E+02,  2.648294884837757E+02,  2.459301646537624E+06,  4.134326771443381E+01,  2.620769149001464E+02,  2.618042501516817E+02,  2.916655698821947E-03,  2.923665547950523E-03,  8.707584569429580E+00,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  2.409144235111222E-03,  2.909470973050761E-03,  9.777557584036197E+01,  1.676278711558706E+02,  2.584702535478220E+02,  2.459310197703938E+06,  4.134663724190005E+01,  1.583413398033684E+00,  1.591064799512046E+00,  2.916497235552510E-03,  2.923523498054260E-03,  8.706874948349645E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  2.627932332693655E-03,  2.908936339234141E-03,  9.777548204057757E+01,  1.676280173552668E+02,  2.490410019460405E+02,  2.459318675348591E+06,  4.134443142063383E+01,  1.041322104524143E+02,  1.044240000214857E+02,  2.916600969222727E-03,  2.924265599211313E-03,  8.707339480313527E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  2.635603505314954E-03,  2.907993928282407E-03,  9.777543585874818E+01,  1.676280087493951E+02,  2.485141832281800E+02,  2.459336072790102E+06,  4.136405392903308E+01,  1.978202267741886E+02,  1.977280888666658E+02,  2.915678500759380E-03,  2.923363073236352E-03,  8.703208844511224E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  2.217155528458792E-03,  2.909800132839578E-03,  9.777538091957818E+01,  1.676280546116828E+02,  2.281888812535951E+02,  2.459344289199074E+06,  4.135155611004366E+01,  3.112382833185116E+02,  3.110468818565364E+02,  2.916265948008662E-03,  2.922731763177745E-03,  8.705839244404190E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  2.255038002204387E-03,  2.909395039787188E-03,  9.777532713257509E+01,  1.676280526974759E+02,  2.322231029911469E+02,  2.459353092328515E+06,  4.135783742004948E+01,  4.035166262646560E+01,  4.051933604243195E+01,  2.915970664448833E-03,  2.922546289110478E-03,  8.704517026450686E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  1.486116779724090E-03,  2.911540308906973E-03,  9.777514604411002E+01,  1.676281567650152E+02,  2.242008614504964E+02,  2.459361605599078E+06,  4.135990173381514E+01,  1.414674460283987E+02,  1.415733797534124E+02,  2.915873637647436E-03,  2.920206966387898E-03,  8.704082575362365E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  1.539864456600142E-03,  2.911870329403545E-03,  9.777511333134908E+01,  1.676281580270196E+02,  2.202388464783015E+02,  2.459378920580202E+06,  4.134953171995851E+01,  2.385737838043129E+02,  2.384233633217355E+02,  2.916361130250627E-03,  2.920851931097709E-03,  8.706265464821115E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  1.002193054721286E-03,  2.912846281714987E-03,  9.777503414458131E+01,  1.676283326623443E+02,  2.569588849885966E+02,  2.459388514998457E+06,  4.136213998427422E+01,  2.949374176011251E+02,  2.948332266936994E+02,  2.915768444599340E-03,  2.918690607483692E-03,  8.703611566927414E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  1.016859141482697E-03,  2.913718943453077E-03,  9.777500514305086E+01,  1.676283360225279E+02,  2.568622654743382E+02,  2.459397218055052E+06,  4.134264894079443E+01,  2.819341059313251E+01,  2.824852376977114E+01,  2.916684801055853E-03,  2.919650658658630E-03,  8.707714895471385E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  1.190442997119825E-03,  2.913070870702882E-03,  9.777491808801899E+01,  1.676283442625008E+02,  2.654030488657009E+02,  2.459406129877792E+06,  4.134566728696294E+01,  1.127960331390954E+02,  1.129217199343698E+02,  2.916542848712933E-03,  2.920014826722983E-03,  8.707079208599803E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  1.573929144622188E-03,  2.912002162944053E-03,  9.777490038442986E+01,  1.676283767518167E+02,  2.792870309244815E+02,  2.459423878636912E+06,  4.134460782327494E+01,  1.920318701534783E+02,  1.919943454981850E+02,  2.916592673155324E-03,  2.921183183366594E-03,  8.707302329213002E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  1.638638861014745E-03,  2.910861533294206E-03,  9.777484720810014E+01,  1.676283710476546E+02,  2.814161992196407E+02,  2.459432633886195E+06,  4.136488999231187E+01,  2.830660121477007E+02,  2.828830149662050E+02,  2.915639213013347E-03,  2.920416892732489E-03,  8.703032936069940E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  2.508576372838470E-03,  2.908947058374975E-03,  9.777467132422403E+01,  1.676284778637357E+02,  2.661015823283344E+02,  2.459440970685495E+06,  4.135162463732592E+01,  3.148159165675170E+01,  3.163211351993362E+01,  2.916262726146777E-03,  2.923578393918578E-03,  8.705824817220048E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  2.428087043788756E-03,  2.908850572826147E-03,  9.777462350330775E+01,  1.676284875879651E+02,  2.660235222942811E+02,  2.459449674709477E+06,  4.135868753508553E+01,  1.247084585727534E+02,  1.249367918933817E+02,  2.915930706394930E-03,  2.923010839963713E-03,  8.704338107794250E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  2.669395992818681E-03,  2.908078506866201E-03,  9.777456538326558E+01,  1.676286408259351E+02,  2.470650184124444E+02,  2.459466627429259E+06,  4.136014727078327E+01,  2.367703670384911E+02,  2.365149635480929E+02,  2.915862097464786E-03,  2.923645688063371E-03,  8.704030903059749E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  2.738448930524663E-03,  2.908377564273795E-03,  9.777452436640776E+01,  1.676286513047293E+02,  2.466725170546573E+02,  2.459475324088797E+06,  4.134947328562705E+01,  3.303074064710091E+02,  3.301515018755021E+02,  2.916363877816021E-03,  2.924350191358248E-03,  8.706277768358778E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  2.219753923242503E-03,  2.909302545927919E-03,  9.777444770914039E+01,  1.676286792275127E+02,  2.269897859930135E+02,  2.459483555445556E+06,  4.136200371732083E+01,  8.307783639537665E+01,  8.333043098971028E+01,  2.915774848587362E-03,  2.922247151246805E-03,  8.703640240940398E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  2.114278053581560E-03,  2.910507455913098E-03,  9.777441223852175E+01,  1.676286920278010E+02,  2.267865403224671E+02,  2.459492254183811E+06,  4.134287612567000E+01,  1.764437960102135E+02,  1.764587844249520E+02,  2.916674115985977E-03,  2.922840776058855E-03,  8.707667045362481E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  1.796523019892477E-03,  2.911336280213008E-03,  9.777434287739240E+01,  1.676287693939823E+02,  2.271937212805839E+02,  2.459509676788772E+06,  4.134496286346958E+01,  2.691738497755550E+02,  2.689680119098478E+02,  2.916575976093325E-03,  2.921815671973643E-03,  8.707227557291597E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  1.333601062380050E-03,  2.912703794812632E-03,  9.777419307684715E+01,  1.676288039875847E+02,  2.231412219842941E+02,  2.459518284531527E+06,  4.134459307344421E+01,  6.345091573560383E+00,  6.362008670663731E+00,  2.916593366825160E-03,  2.920482938837689E-03,  8.707305435574099E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  1.327735653117876E-03,  2.911846039583828E-03,  9.777414497502157E+01,  1.676288029526645E+02,  2.236249279684052E+02,  2.459527002144686E+06,  4.136322740695338E+01,  9.901758173424710E+01,  9.916780928469400E+01,  2.915717341452488E-03,  2.919588643321148E-03,  8.703382752465830E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  1.016864467812834E-03,  2.913352059944111E-03,  9.777409846133958E+01,  1.676289732897990E+02,  2.704940180373325E+02,  2.459536841647104E+06,  4.135045838384208E+01,  1.452374022275726E+02,  1.453037723052505E+02,  2.916317559647376E-03,  2.919283059350640E-03,  8.706070357388638E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  1.071604015179728E-03,  2.912839540986696E-03,  9.777405715600210E+01,  1.676289745546634E+02,  2.616254625865590E+02,  2.459554038161707E+06,  4.135797282210923E+01,  2.472514782072271E+02,  2.471382923787841E+02,  2.915964300038738E-03,  2.919089059090781E-03,  8.704488528691872E+00,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  1.783764807377556E-03,  2.910652894796459E-03,  9.777397034272407E+01,  1.676290026668318E+02,  2.759843252314699E+02,  2.459563092295198E+06,  4.136031758694119E+01,  3.259896094527048E+02,  3.258750656212359E+02,  2.915854092710483E-03,  2.921055290624508E-03,  8.703995061045273E+00,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  1.745019587962878E-03,  2.911185359982544E-03,  9.777393595438990E+01,  1.676290170806475E+02,  2.779231654775089E+02,  2.459571844759076E+06,  4.135137813273987E+01,  5.719891849861780E+01,  5.736719854404122E+01,  2.916274315787467E-03,  2.921363271592389E-03,  8.705876714541002E+00,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  2.453612636264183E-03,  2.908559464758191E-03,  9.777374972294787E+01,  1.676291340144580E+02,  2.627950601144221E+02,  2.459580186663354E+06,  4.136330923114753E+01,  1.654257984164397E+02,  1.654963391199814E+02,  2.915713496236282E-03,  2.922867527714373E-03,  8.703365535582234E+00,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  2.439998476943346E-03,  2.909525488590377E-03,  9.777372887253300E+01,  1.676291470011102E+02,  2.623850432556262E+02,  2.459597586828539E+06,  4.134355705334098E+01,  2.590047789285936E+02,  2.587304689720384E+02,  2.916642090849839E-03,  2.923758693109302E-03,  8.707523630236560E+00,
