            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  2.683466438861216E-03,  2.518186841044348E-03,  2.806649271866684E+01,  1.694722818541736E+02,  1.322661225836415E+02,  2.459364331174253E+06,  1.313459291374745E+02,  9.126253330361767E+01,  9.156993705985883E+01,  2.524962493154110E-03,  2.531738145263873E-03,  2.740853883817004E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  1.785367705381091E-03,  2.522850132501807E-03,  2.806642878872303E+01,  1.694706639074095E+02,  1.522674070220334E+02,  2.459375429990496E+06,  1.311588900884764E+02,  7.266327166817388E+01,  7.285869487452101E+01,  2.527362403717198E-03,  2.531874674932589E-03,  2.744762476696419E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  2.050640375333230E-03,  2.514934811134914E-03,  2.806602728297065E+01,  1.694702337562080E+02,  1.027710245101566E+02,  2.459386004281384E+06,  1.317260506683679E+02,  1.235219698713689E+02,  1.237175943612038E+02,  2.520102635348944E-03,  2.525270459562975E-03,  2.732944608704107E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  2.745381718199328E-03,  2.516781247955919E-03,  2.806489162718876E+01,  1.694707859429970E+02,  1.309438774206724E+02,  2.459397164610312E+06,  1.314437359022080E+02,  9.666236792183875E+01,  9.697471512750541E+01,  2.523709794688297E-03,  2.530638341420675E-03,  2.738814425267357E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  2.001845018673477E-03,  2.523132766872509E-03,  2.806435120451397E+01,  1.694700431304155E+02,  1.583237194065790E+02,  2.459408318818505E+06,  1.310941965418383E+02,  7.068356484822577E+01,  7.090022469071830E+01,  2.528193819075466E-03,  2.533254871278424E-03,  2.746116986842412E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  1.999005775522849E-03,  2.515854244808060E-03,  2.806408519408731E+01,  1.694691094033102E+02,  1.079296962500993E+02,  2.459418885977402E+06,  1.316640651065061E+02,  1.224505558758935E+02,  1.226435978074594E+02,  2.520893525525062E-03,  2.525932806242064E-03,  2.734231240003015E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  2.797899793465110E-03,  2.514915907026765E-03,  2.806345472607342E+01,  1.694687673052336E+02,  1.251698567182930E+02,  2.459429964462778E+06,  1.315796082423186E+02,  1.065185905625644E+02,  1.068256668214315E+02,  2.521972132334949E-03,  2.529028357643133E-03,  2.735986258121545E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  2.065154154885809E-03,  2.523079710084941E-03,  2.806334156986053E+01,  1.694673995807231E+02,  1.607031376842613E+02,  2.459441179862830E+06,  1.310858572935974E+02,  7.237737422508717E+01,  7.260309360793433E+01,  2.528301041485567E-03,  2.533522372886193E-03,  2.746291685713249E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  1.706077546555411E-03,  2.517600163427873E-03,  2.806340485265285E+01,  1.694660189691344E+02,  1.135071523219772E+02,  2.459451770742591E+06,  1.315850402404712E+02,  1.209605230929857E+02,  1.211279864525045E+02,  2.521902725041663E-03,  2.526205286655454E-03,  2.735873313122079E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  2.728415642672530E-03,  2.514032304540292E-03,  2.806253840037400E+01,  1.694661891020196E+02,  1.227500154913371E+02,  2.459462789522460E+06,  1.316627434302978E+02,  1.130295080484387E+02,  1.133168594543558E+02,  2.520910395898237E-03,  2.527788487256182E-03,  2.734258687162963E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  2.320871413294234E-03,  2.522543899055633E-03,  2.806159382299833E+01,  1.694660676960306E+02,  1.631289868718408E+02,  2.459474041241509E+06,  1.310772269822091E+02,  7.402697686056337E+01,  7.428286450854259E+01,  2.528412018229772E-03,  2.534280137403911E-03,  2.746472505470857E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  1.550818168459242E-03,  2.519496449419457E-03,  2.806123538182780E+01,  1.694654095311080E+02,  1.262168767339464E+02,  2.459484709513941E+06,  1.314671766263481E+02,  1.123368697033120E+02,  1.125011246749008E+02,  2.523409799182497E-03,  2.527323148945537E-03,  2.738326092019004E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  2.771513267644554E-03,  2.513075590314451E-03,  2.806046304367884E+01,  1.694655773390086E+02,  1.195652346671236E+02,  2.459495608772626E+06,  1.317293959265217E+02,  1.202988902610400E+02,  1.205726213969007E+02,  2.520059969956445E-03,  2.527044349598439E-03,  2.732875205780243E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  2.446649727774592E-03,  2.521369105018365E-03,  2.805981114852180E+01,  1.694650390616812E+02,  1.595501853118293E+02,  2.459506857218096E+06,  1.311440437661487E+02,  8.167413732949510E+01,  8.195166965147861E+01,  2.527553142225727E-03,  2.533737179433089E-03,  2.745073200899151E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  1.391234489786167E-03,  2.521076819555603E-03,  2.806009348497899E+01,  1.694636320108331E+02,  1.388426839157607E+02,  2.459517647970036E+06,  1.313750686395395E+02,  1.037902407728400E+02,  1.039450047523268E+02,  2.524589115004937E-03,  2.528101410454270E-03,  2.740245951747133E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  2.641068826143069E-03,  2.512673244051244E-03,  2.805977699035133E+01,  1.694631526788705E+02,  1.175236266791115E+02,  2.459528436603170E+06,  1.317868910375472E+02,  1.264359254688506E+02,  1.266789320067264E+02,  2.519326959948025E-03,  2.525980675844806E-03,  2.731682925105448E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  2.474122921923574E-03,  2.520349440760731E-03,  2.805880947529116E+01,  1.694630296386242E+02,  1.579906786434730E+02,  2.459539688566818E+06,  1.312182168153841E+02,  8.731695553592073E+01,  8.760019819426081E+01,  2.526600561123551E-03,  2.532851681486372E-03,  2.743521507432901E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  1.458765447527506E-03,  2.522465600540751E-03,  2.805842892174379E+01,  1.694625160520979E+02,  1.546532674473456E+02,  2.459550610613890E+06,  1.312532726876467E+02,  9.205922227234178E+01,  9.222626534768966E+01,  2.526150661841494E-03,  2.529835723142237E-03,  2.742788752069589E+00,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  2.501226234359573E-03,  2.513231829321560E-03,  2.805770692942165E+01,  1.694625975727016E+02,  1.185936286265139E+02,  2.459561287534795E+06,  1.317706665557784E+02,  1.294600949246588E+02,  1.296809450123847E+02,  2.519533753243527E-03,  2.525835677165496E-03,  2.732019268094180E+00,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  2.538151448297546E-03,  2.519091708061727E-03,  2.805654159211398E+01,  1.694628016373100E+02,  1.532661832598933E+02,  2.459572496002617E+06,  1.313038579925638E+02,  9.611408049479114E+01,  9.640317788941339E+01,  2.525501814148987E-03,  2.531911920236247E-03,  2.741732082391579E+00,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  1.615226328164689E-03,  2.522959354514894E-03,  2.805638817064395E+01,  1.694621142655985E+02,  1.626062755831928E+02,  2.459583513828368E+06,  1.311839055878179E+02,  8.817809990801960E+01,  8.836310919838274E+01,  2.527041097828462E-03,  2.531122841142029E-03,  2.744239077094763E+00,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  2.285163168375759E-03,  2.513857779910224E-03,  2.805649401111430E+01,  1.694615351233281E+02,  1.195076016612271E+02,  2.459594137392847E+06,  1.317642528501871E+02,  1.326348393789436E+02,  1.328271138593100E+02,  2.519615512477807E-03,  2.525373245045389E-03,  2.732152250802892E+00,
