            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  9.302332253040215E-03,  4.445580260881338E-03,  2.591528109327339E+00,  3.312881242454788E+02,  8.454599024257095E+01,  2.459079057096588E+06,  1.013120264692211E+02,  1.074822745240205E+02,  1.084954136117846E+02,  4.487322828761126E-03,  4.529065396640914E-03,  3.553378730504114E+00,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  9.816017739717913E-03,  4.440490620928364E-03,  2.590024000827694E+00,  3.312298876771201E+02,  7.498769916259030E+01,  2.459089617114703E+06,  1.014073383637285E+02,  1.479416749183190E+02,  1.485325585614663E+02,  4.484510657092337E-03,  4.528530693256309E-03,  3.550038940069108E+00,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  9.445734474355986E-03,  4.444563101268063E-03,  2.588242162883610E+00,  3.311707830070682E+02,  6.637564741443873E+01,  2.459103736344223E+06,  1.013248031398588E+02,  1.875103067104581E+02,  1.873704697400085E+02,  4.486945597987534E-03,  4.529328094707004E-03,  3.552930663019314E+00,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  9.610494474228109E-03,  4.441984901319948E-03,  2.586766105951032E+00,  3.311091934504956E+02,  5.838199488860967E+01,  2.459114309479581E+06,  1.013877306107444E+02,  2.264237351788408E+02,  2.256324832647799E+02,  4.485088822666608E-03,  4.528192744013268E-03,  3.550725495396871E+00,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  9.677219744148466E-03,  4.443253668922609E-03,  2.584963609422163E+00,  3.310522348699789E+02,  5.046285792353002E+01,  2.459124884804977E+06,  1.013340653351971E+02,  2.652724113760651E+02,  2.641684255199093E+02,  4.486672181543362E-03,  4.530090694164114E-03,  3.552605915978765E+00,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  9.784169373742378E-03,  4.442634580982722E-03,  2.583082621277253E+00,  3.309953252647300E+02,  4.219721017108684E+01,  2.459135456245451E+06,  1.013388293553189E+02,  3.044414477650669E+02,  3.035104053600883E+02,  4.486531565722391E-03,  4.530428550462061E-03,  3.552438905108637E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  9.692684630094772E-03,  4.442284625925708E-03,  2.581125582637161E+00,  3.309449414561786E+02,  3.514823799077154E+01,  2.459146039650348E+06,  1.013648503491018E+02,  3.423979584546826E+02,  3.420581581404381E+02,  4.485763718978893E-03,  4.529242812032077E-03,  3.551526971727926E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  9.943771673349316E-03,  4.443449337572325E-03,  2.579026750468406E+00,  3.308885015402686E+02,  2.927352160558567E+01,  2.459156634563478E+06,  1.012864653479848E+02,  1.918735573908826E+01,  1.956629630116948E+01,  4.488077758050618E-03,  4.532706178528910E-03,  3.554275477608642E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  9.730218645033071E-03,  4.440397045063315E-03,  2.577032338235014E+00,  3.308349344453680E+02,  1.780088211803237E+01,  2.459167175236946E+06,  1.014237249992054E+02,  6.154016910606094E+01,  6.252608847761859E+01,  4.484027614159453E-03,  4.527658183255591E-03,  3.549465374130364E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  9.478743971130660E-03,  4.446226842523726E-03,  2.574909022733249E+00,  3.307848634442272E+02,  1.538720533952641E+01,  2.459177803016757E+06,  1.012628741296743E+02,  9.488161624750072E+01,  9.596270604704203E+01,  4.488774789497438E-03,  4.531322736471150E-03,  3.555103517395669E+00,
