            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458959.580000000, A.D. 2020-Apr-20 01:55:12.0000,  2.511489959223938E-04,  1.567785610605850E-04,  2.495506532091300E+01,  7.917717763389052E+01,  3.504616403859367E+02,  2.458959767678408E+06,  2.851152283533161E+02,  3.064900277714678E+02,  3.064668858298425E+02,  1.568179457301978E-04,  1.568573303998105E-04,  1.262647393754381E+00,
2458970.538000000, A.D. 2020-May-01 00:54:43.2000,  1.835281814515998E-04,  1.567907642144419E-04,  2.494773522648054E+01,  7.918991639162181E+01,  3.489966259580566E+02,  2.458971124638009E+06,  2.851108668355992E+02,  1.927431286714881E+02,  1.927384907299946E+02,  1.568195450203556E-04,  1.568483258262692E-04,  1.262666709254486E+00,
2458981.496000000, A.D. 2020-May-11 23:54:14.4000,  2.395108468065066E-04,  1.567812471246520E-04,  2.493985329007032E+01,  7.920122386773052E+01,  3.416142913688662E+00,  2.458981274641682E+06,  2.851128797114406E+02,  6.311210742544067E+01,  6.313658956779101E+01,  1.568188069298950E-04,  1.568563667351379E-04,  1.262657794920916E+00,
2458992.454000000, A.D. 2020-May-22 22:53:45.6000,  2.537836122776076E-04,  1.567780197807307E-04,  2.493146909162969E+01,  7.921165143023397E+01,  3.528406186857412E+02,  2.458992599629176E+06,  2.851155778632705E+02,  3.184788531645729E+02,  3.184595705892683E+02,  1.568178175729439E-04,  1.568576153651570E-04,  1.262645845933543E+00,
2459003.412000000, A.D. 2020-Jun-02 21:53:16.8000,  1.912824486293137E-04,  1.567894539729843E-04,  2.492231375352445E+01,  7.922014946537313E+01,  3.466606821548475E+02,  2.459003940034544E+06,  2.851111238367488E+02,  2.094514776605002E+02,  2.094407024579258E+02,  1.568194507815225E-04,  1.568494475900607E-04,  1.262665571077934E+00,
2459014.370000000, A.D. 2020-Jun-13 20:52:48.0000,  2.310608365408035E-04,  1.567826869323266E-04,  2.491306155246696E+01,  7.922632570064788E+01,  5.486043439279860E+00,  2.459014105472045E+06,  2.851125668697247E+02,  7.542024412571246E+01,  7.544587098176420E+01,  1.568189216435470E-04,  1.568551563547674E-04,  1.262659180380826E+00,
2459025.328000000, A.D. 2020-Jun-24 19:52:19.2000,  2.549911571007780E-04,  1.567777395907777E-04,  2.490378646969559E+01,  7.923096242141436E+01,  3.549927845621034E+02,  2.459025430725761E+06,  2.851158256255758E+02,  3.307112599759461E+02,  3.306969613351369E+02,  1.568177267243691E-04,  1.568577138579604E-04,  1.262644748709125E+00,
2459036.286000000, A.D. 2020-Jul-05 18:51:50.4000,  2.025294348246844E-04,  1.567874987713259E-04,  2.489440766998478E+01,  7.923311455377103E+01,  3.453775313017295E+02,  2.459036759053900E+06,  2.851116460668234E+02,  2.251268239209253E+02,  2.251103799237488E+02,  1.568192592872789E-04,  1.568510198032321E-04,  1.262663258292944E+00,
2459047.244000000, A.D. 2020-Jul-16 17:51:21.6000,  2.204609752305407E-04,  1.567844948127460E-04,  2.488564356808637E+01,  7.923307609155623E+01,  7.123549161498284E+00,  2.459046934709894E+06,  2.851121696505512E+02,  8.818237309969808E+01,  8.820762357537481E+01,  1.568190672972571E-04,  1.568536397817683E-04,  1.262660939521576E+00,
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  2.556867584234918E-04,  1.567775988429375E-04,  2.487749946027431E+01,  7.923187533354995E+01,  3.569208544365146E+02,  2.459058260959446E+06,  2.851159120051649E+02,  3.431897238069306E+02,  3.431812476832343E+02,  1.568176950510486E-04,  1.568577912591597E-04,  1.262644366174409E+00,
