            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  1.488824273832879E-01,  6.525649520786801E-02,  2.900251916371241E+01,  4.319247980502929E+01,  3.444803729639516E+01,  2.459044121008841E+06,  1.434521818390774E+00,  3.591897912750626E+01,  4.760548088416915E+01,  7.667154022826793E-02,  8.808658524866786E-02,  2.509547051740508E+02,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  1.487798267352040E-01,  6.517474095962322E-02,  2.900397146800280E+01,  4.308686146399128E+01,  3.390216276370921E+01,  2.459043809354475E+06,  1.437481719135180E+00,  5.219301418783401E+01,  6.720994308869986E+01,  7.656625513191262E-02,  8.795776930420200E-02,  2.504379674592201E+02,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  1.484913113401403E-01,  6.506057865868912E-02,  2.901965943820724E+01,  4.299693629411782E+01,  3.318273855327588E+01,  2.459043419301866E+06,  1.441999742638046E+00,  6.872094644479662E+01,  8.547449491284533E+01,  7.640624168038049E-02,  8.775190470207186E-02,  2.496533039190445E+02,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  1.482374819389084E-01,  6.494160410200027E-02,  2.904168868931944E+01,  4.293537801118813E+01,  3.244120481131022E+01,  2.459043025518497E+06,  1.446610821011006E+00,  8.536230787342313E+01,  1.023003659037018E+02,  7.624379181397886E-02,  8.754597952595744E-02,  2.488575329115840E+02,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  1.479576703759354E-01,  6.485917259257211E-02,  2.906062475866487E+01,  4.290436521482133E+01,  3.183458706592154E+01,  2.459042688549784E+06,  1.450083764901836E+00,  1.019458917753854E+02,  1.177205089181733E+02,  7.612200748428670E-02,  8.738484237600129E-02,  2.482615202745687E+02,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  1.474194873197108E-01,  6.485288839425717E-02,  2.906837832016380E+01,  4.289668718503792E+01,  3.144934594187691E+01,  2.459042420507927E+06,  1.451668848690570E+00,  1.183538238917226E+02,  1.318950501256215E+02,  7.606658541886761E-02,  8.728028244347806E-02,  2.479904423965054E+02,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  1.463937446889246E-01,  6.494709663269804E-02,  2.905999174916992E+01,  4.289907011502392E+01,  3.128622303261026E+01,  2.459042189350379E+06,  1.451126292848596E+00,  1.345464703025388E+02,  1.450784386901519E+02,  7.608554439309924E-02,  8.722399215350043E-02,  2.480831625573479E+02,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  1.447779973078474E-01,  6.514431662428509E-02,  2.903429342616066E+01,  4.289598703325822E+01,  3.128717488324638E+01,  2.459041945317147E+06,  1.448644891263846E+00,  1.505441663116587E+02,  1.575700075968124E+02,  7.617240484835207E-02,  8.720049307241903E-02,  2.485081072462996E+02,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  1.426369683340363E-01,  6.542546079829273E-02,  2.899373405153664E+01,  4.287304467465690E+01,  3.137431154981246E+01,  2.459041649971655E+06,  1.444725653833905E+00,  1.663948734050308E+02,  1.696675496716743E+02,  7.631010246751936E-02,  8.719474413674599E-02,  2.491822575757957E+02,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  1.401786627874074E-01,  6.575451581283458E-02,  2.894364582307596E+01,  4.281963169467042E+01,  3.148435664827156E+01,  2.459291287521105E+06,  1.440065980326468E+00,  1.821439006742584E+02,  1.816329337855366E+02,  7.647462672419893E-02,  8.719473763556328E-02,  2.499885456070469E+02,
