            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  2.061420146051599E-03,  1.162601540279438E-04,  1.128957980044631E+02,  2.274021686522388E+02,  2.405847919455110E+02,  2.459061317008791E+06,  5.658516702828930E+01,  1.837367072581708E+02,  1.837213518173574E+02,  1.165003101142346E-04,  1.167404662005253E-04,  6.362091320151460E+00,
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  2.082558612034515E-03,  1.162562704541305E-04,  1.128957935010345E+02,  2.274021676133962E+02,  1.451946617605494E+02,  2.459066036511013E+06,  5.658620444516959E+01,  1.767463864232172E+02,  1.767598957086093E+02,  1.164988862129056E-04,  1.167415019716807E-04,  6.361974681458441E+00,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  1.840820691659237E-03,  1.162868634335140E-04,  1.128957946654110E+02,  2.274021723588143E+02,  4.165863957437428E+01,  2.459076973960121E+06,  5.658443019558091E+01,  1.779037050344442E+02,  1.779114034150151E+02,  1.165013214766940E-04,  1.167157795198739E-04,  6.362174166209329E+00,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  1.940391514539775E-03,  1.162724380539976E-04,  1.128957889668264E+02,  2.274021748413094E+02,  2.932623923259858E+02,  2.459094187699575E+06,  5.658649258417562E+01,  1.839198350550179E+02,  1.839046715859932E+02,  1.164984907368802E-04,  1.167245434197627E-04,  6.361942286217501E+00,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  2.095619164587103E-03,  1.162608912905509E-04,  1.128957900081944E+02,  2.274021760741215E+02,  1.943239209742813E+02,  2.459105206765545E+06,  5.658172010185352E+01,  1.804794679733771E+02,  1.804774636829353E+02,  1.165050414882647E-04,  1.167491916859785E-04,  6.362478895161884E+00,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  1.983415837784920E-03,  1.162641266507867E-04,  1.128957852452498E+02,  2.274021814003072E+02,  9.650164252566573E+01,  2.459109883220326E+06,  5.658890116598373E+01,  1.759224257295247E+02,  1.759385472573927E+02,  1.164951850458323E-04,  1.167262434408779E-04,  6.361671504171216E+00,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  1.822193390949923E-03,  1.162903906704405E-04,  1.128957845514155E+02,  2.274021803334321E+02,  3.488580908156392E+02,  2.459127110186977E+06,  5.658343967129230E+01,  1.811857508684690E+02,  1.811814396607480E+02,  1.165026810859432E-04,  1.167149715014459E-04,  6.362285539573632E+00,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  2.049682566704025E-03,  1.162623725927409E-04,  1.128957822697180E+02,  2.274021870654079E+02,  2.438600264501981E+02,  2.459138021828521E+06,  5.658454565669278E+01,  1.838054278797108E+02,  1.837898792615187E+02,  1.165011629955335E-04,  1.167399533983262E-04,  6.362161184153988E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  2.085085273860457E-03,  1.162566628443630E-04,  1.128957786595804E+02,  2.274021857864886E+02,  1.482941531244989E+02,  2.459142738158787E+06,  5.658570305259198E+01,  1.769910941018250E+02,  1.770036034236548E+02,  1.164995743913374E-04,  1.167424859383118E-04,  6.362031053416587E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  1.850292154352394E-03,  1.162847500168394E-04,  1.128957793116780E+02,  2.274021912326528E+02,  4.521421213306440E+01,  2.459153683738448E+06,  5.658516738420300E+01,  1.776922255711780E+02,  1.777007436889211E+02,  1.165003096257195E-04,  1.167158692345996E-04,  6.362091280134692E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  1.931569040314984E-03,  1.162736588233896E-04,  1.128957731898747E+02,  2.274021925259003E+02,  2.967157199559066E+02,  2.459170895638864E+06,  5.658635172023133E+01,  1.838105360802629E+02,  1.837958616586791E+02,  1.164986840747859E-04,  1.167237093261822E-04,  6.361958123398315E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  2.093363104789840E-03,  1.162612751075085E-04,  1.128957755224503E+02,  2.274021937372433E+02,  1.974267353826664E+02,  2.459181908506049E+06,  5.658163178848147E+01,  1.807207574005217E+02,  1.807177477417943E+02,  1.165051627166571E-04,  1.167490503258057E-04,  6.362488825804534E+00,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  1.990476133578905E-03,  1.162637038667759E-04,  1.128957699232778E+02,  2.274021997778274E+02,  9.985390305641640E+01,  2.459186589348628E+06,  5.658860934322851E+01,  1.759142580671747E+02,  1.759304691928902E+02,  1.164955855494795E-04,  1.167274672321831E-04,  6.361704310782435E+00,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  1.820837235242781E-03,  1.162902737080820E-04,  1.128957696040088E+02,  2.274021971853379E+02,  3.524033644178535E+02,  2.459203819730076E+06,  5.658364035126801E+01,  1.809846352015246E+02,  1.809810577990134E+02,  1.165024056262416E-04,  1.167145375444012E-04,  6.362262975042619E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  2.047384728282693E-03,  1.162616867241172E-04,  1.128957684556182E+02,  2.274022051386700E+02,  2.471248364231794E+02,  2.459214726390134E+06,  5.658524181130088E+01,  1.838846516782057E+02,  1.838687975945125E+02,  1.165002074697324E-04,  1.167387282153477E-04,  6.362082912016518E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  2.082411479982893E-03,  1.162585139291325E-04,  1.128957635193816E+02,  2.274022035448416E+02,  1.515226098174403E+02,  2.459219442054786E+06,  5.658457902609973E+01,  1.771066323296455E+02,  1.771186463366512E+02,  1.165011171930061E-04,  1.167437204568796E-04,  6.362157432221054E+00,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  1.855980108777001E-03,  1.162839014988073E-04,  1.128957658021444E+02,  2.274022081900380E+02,  4.860776028853116E+01,  2.459230390615741E+06,  5.658530305387087E+01,  1.776430096664395E+02,  1.776517360236612E+02,  1.165001234105273E-04,  1.167163453222473E-04,  6.362076026300848E+00,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  1.930665068405942E-03,  1.162724201179211E-04,  1.128957593307896E+02,  2.274022114235175E+02,  3.002393726635676E+02,  2.459247604760268E+06,  5.658733286312068E+01,  1.836308492617601E+02,  1.836168724021633E+02,  1.164973374579134E-04,  1.167222547979057E-04,  6.361847816203060E+00,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  2.085515808536346E-03,  1.162633711578011E-04,  1.128957610870351E+02,  2.274022109977234E+02,  2.005725815940618E+02,  2.459258611051684E+06,  5.658076907494672E+01,  1.809189415721363E+02,  1.809151187675158E+02,  1.165063469862357E-04,  1.167493228146704E-04,  6.362585837657051E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  1.998847375630532E-03,  1.162627976055704E-04,  1.128957570683544E+02,  2.274022181127539E+02,  1.031268455870462E+02,  2.459263294087068E+06,  5.658855900204625E+01,  1.759854914559996E+02,  1.760014872350737E+02,  1.164956546391181E-04,  1.167285116726659E-04,  6.361709970154609E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  1.820490135171708E-03,  1.162898317668867E-04,  1.128957551538763E+02,  2.274022162577442E+02,  3.560344972658975E+02,  2.459280530784096E+06,  5.658399242158758E+01,  1.806975447346547E+02,  1.806950108170884E+02,  1.165019223672849E-04,  1.167140129676831E-04,  6.362223388511819E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  2.040946715192229E-03,  1.162623741297505E-04,  1.128957546013183E+02,  2.274022227871028E+02,  2.503472358599003E+02,  2.459291430237231E+06,  5.658528753040242E+01,  1.840063319688291E+02,  1.839900333551873E+02,  1.165001447174310E-04,  1.167379153051115E-04,  6.362077771657120E+00,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  2.086960844592020E-03,  1.162580041633546E-04,  1.128957499187214E+02,  2.274022227456886E+02,  1.547168427124549E+02,  2.459296145406715E+06,  5.658456424921061E+01,  1.772564260090836E+02,  1.772678433429292E+02,  1.165011374756166E-04,  1.167442707878786E-04,  6.362159093679373E+00,
