            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  2.542139307018687E-02,  9.922536591584792E-01,  5.153465796457721E-03,  6.904799755843574E+01,  3.989006769894595E+01,  2.459223524338196E+06,  9.600293808223223E-01,  2.012573126171213E+01,  2.115879709167342E+01,  1.018136097081330E+00,  1.044018535004180E+00,  3.749885234675199E+02,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  2.439155266803679E-02,  9.935102841517479E-01,  5.761397013479949E-03,  8.046242325056969E+01,  3.557596463613209E+01,  2.459230532870525E+06,  9.597277553611523E-01,  2.390982182937296E+01,  2.507501889833577E+01,  1.018349407355729E+00,  1.043188530559711E+00,  3.751063757289477E+02,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  2.258223229184356E-02,  9.949033449213157E-01,  6.377514341192317E-03,  9.089910922076722E+01,  3.170540443673351E+01,  2.459237011850970E+06,  9.603781816576040E-01,  2.822757864041498E+01,  2.948259451441225E+01,  1.017889563491524E+00,  1.040875782061733E+00,  3.748523309626248E+02,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  2.010331188603639E-02,  9.963488300537435E-01,  6.985256028063197E-03,  1.006021860619530E+02,  2.759375650688828E+01,  2.459242519188828E+06,  9.619369102312901E-01,  3.351658612250264E+01,  3.481570766610613E+01,  1.016789669910453E+00,  1.037230509767163E+00,  3.742449179057293E+02,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  1.712117301316801E-02,  9.977282138005759E-01,  7.571666534654529E-03,  1.097552207924122E+02,  2.230706309310769E+01,  2.459246296361009E+06,  9.643281991251225E-01,  4.052458010893763E+01,  4.182035590996962E+01,  1.015108054427489E+00,  1.032487895054403E+00,  3.733168856065876E+02,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  1.389030052830387E-02,  9.988528091453328E-01,  8.126335693556561E-03,  1.184937427392982E+02,  1.428172877297889E+01,  2.459246895671855E+06,  9.674507823042444E-01,  5.067732434306298E+01,  5.192224969025369E+01,  1.012922608590569E+00,  1.026992408035805E+00,  3.721119529642253E+02,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  1.084768203407704E-02,  9.993648927125229E-01,  8.640840312356197E-03,  1.269199582456681E+02,  6.394550841718212E-01,  2.459241506527435E+06,  9.711848604469148E-01,  6.674902322169667E+01,  6.789718890474362E+01,  1.010324572425409E+00,  1.021284252138295E+00,  3.706812314128713E+02,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  8.815166202671596E-03,  9.985322131568974E-01,  9.108319435405661E-03,  1.351124093073949E+02,  3.375635259059505E+02,  2.459226385172632E+06,  9.753986039096560E-01,  9.247639785375840E+01,  9.348506575736960E+01,  1.007412723751453E+00,  1.016293234346008E+00,  3.690798803248484E+02,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  8.859753994882171E-03,  9.953905063127555E-01,  9.523162627314967E-03,  1.431327713516313E+02,  3.083122818619555E+02,  2.459205066028437E+06,  9.799540291664790E-01,  1.245384098838006E+02,  1.253694720512139E+02,  1.004288253175843E+00,  1.013186000038931E+00,  3.673641714664980E+02,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  1.095885533368201E-02,  9.900803230405609E-01,  9.880941641362511E-03,  1.510331255862993E+02,  2.858080809644025E+02,  2.459190821778102E+06,  9.847118664616652E-01,  1.499600192248519E+02,  1.505812910125175E+02,  1.001050692764246E+00,  1.012021062487931E+00,  3.655891761450757E+02,
