            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458970.538000000, A.D. 2020-May-01 00:54:43.2000,  5.502184297132043E-02,  9.010332663268924E+00,  2.487855073681316E+00,  1.135945302048968E+02,  3.391163867103230E+02,  2.463576857063846E+06,  3.348348527965388E-02,  2.057643834323152E+02,  2.031848215751832E+02,  9.534963952606438E+00,  1.005959524194395E+01,  1.075156892997494E+04,
2458981.496000000, A.D. 2020-May-11 23:54:14.4000,  5.503385107423233E-02,  9.010143634573298E+00,  2.487866415086423E+00,  1.135945414598334E+02,  3.391113542626109E+02,  2.463576616804328E+06,  3.348390074337030E-02,  2.061374310840812E+02,  2.035221288569510E+02,  9.534885080080359E+00,  1.005962652558742E+01,  1.075143552596030E+04,
2458992.454000000, A.D. 2020-May-22 22:53:45.6000,  5.504562978823575E-02,  9.009959894236228E+00,  2.487877439888756E+00,  1.135945538764795E+02,  3.391061017827552E+02,  2.463576371983561E+06,  3.348429893855698E-02,  2.065107199286240E+02,  2.038597426218809E+02,  9.534809487379901E+00,  1.005965908052357E+01,  1.075130766991995E+04,
2459003.412000000, A.D. 2020-Jun-02 21:53:16.8000,  5.505716662357379E-02,  9.009781672623124E+00,  2.487888132080418E+00,  1.135945673510557E+02,  3.391006289501409E+02,  2.463576122693881E+06,  3.348467924290217E-02,  2.068842491448109E+02,  2.041976646179757E+02,  9.534737292445287E+00,  1.005969291226745E+01,  1.075118556126859E+04,
2459014.370000000, A.D. 2020-Jun-13 20:52:48.0000,  5.506844931479070E-02,  9.009609193327863E+00,  2.487898476152704E+00,  1.135945817740354E+02,  3.390949359154471E+02,  2.463575869039278E+06,  3.348504105989791E-02,  2.072580173750934E+02,  2.045358961295491E+02,  9.534668608318370E+00,  1.005972802330887E+01,  1.075106939113598E+04,
2459025.328000000, A.D. 2020-Jun-24 19:52:19.2000,  5.507946588429526E-02,  9.009442671807003E+00,  2.487908457158120E+00,  1.135945970304832E+02,  3.390890233470610E+02,  2.463575611136255E+06,  3.348538382308933E-02,  2.076320226787762E+02,  2.048744379303143E+02,  9.534603542337459E+00,  1.005976441286791E+01,  1.075095934100560E+04,
2459036.286000000, A.D. 2020-Jul-05 18:51:50.4000,  5.509020473580233E-02,  9.009282313505798E+00,  2.487918060771937E+00,  1.135946130004342E+02,  3.390828924759645E+02,  2.463575349114421E+06,  3.348570700156975E-02,  2.080062624888449E+02,  2.052132902379385E+02,  9.534542195095772E+00,  1.005980207668575E+01,  1.075085558095350E+04,
2459047.244000000, A.D. 2020-Jul-16 17:51:21.6000,  5.510065475888440E-02,  9.009128311898404E+00,  2.487927273399972E+00,  1.135946295593960E+02,  3.390765451144174E+02,  2.463575083116226E+06,  3.348601010536425E-02,  2.083807335985975E+02,  2.055524526946552E+02,  9.534484659421045E+00,  1.005984100694369E+01,  1.075075826792307E+04,
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  5.511080541594901E-02,  9.008980846977899E+00,  2.487936082347236E+00,  1.135946465790411E+02,  3.390699836393472E+02,  2.463574813295765E+06,  3.348629268923994E-02,  2.087554321864699E+02,  2.058919243829601E+02,  9.534431019653828E+00,  1.005988119232976E+01,  1.075066754450479E+04,
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  5.512064678488880E-02,  9.008840084613302E+00,  2.487944475970802E+00,  1.135946639279805E+02,  3.390632109522871E+02,  2.463574539817236E+06,  3.348655435403852E-02,  2.091303538645244E+02,  2.062317038646647E+02,  9.534381351396034E+00,  1.005992261817877E+01,  1.075058353851159E+04,
