            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459617.060000000, A.D. 2022-Feb-06 13:26:24.0000,  8.744939871301559E-03,  2.981123497964761E+01,  1.770226815900770E+00,  1.317827531555388E+02,  2.724893121771873E+02,  2.468164110137040E+06,  5.979569464415591E-03,  3.088923199897274E+02,  3.081069971546162E+02,  3.007423233307592E+01,  3.033722968650422E+01,  6.020500341075715E+04,
2459628.018000000, A.D. 2022-Feb-17 12:25:55.2000,  8.744945393913094E-03,  2.981123028799852E+01,  1.770226887591922E+00,  1.317827551467292E+02,  2.724906108416835E+02,  2.468164323270608E+06,  5.979570826028610E-03,  3.089565580417985E+02,  3.081719378891550E+02,  3.007422776759020E+01,  3.033722524718188E+01,  6.020498970142603E+04,
2459638.976000000, A.D. 2022-Feb-28 11:25:26.4000,  8.744954732277497E-03,  2.981122558786542E+01,  1.770226958917403E+00,  1.317827571324020E+02,  2.724919010737266E+02,  2.468164534996100E+06,  5.979572155667966E-03,  3.090208048154148E+02,  3.082368881040583E+02,  3.007422330931378E+01,  3.033722103076213E+01,  6.020497631402611E+04,
2459649.934000000, A.D. 2022-Mar-11 10:24:57.6000,  8.744967857088783E-03,  2.981122088247579E+01,  1.770227029853108E+00,  1.317827591118464E+02,  2.724931821003905E+02,  2.468164745187020E+06,  5.979573452627764E-03,  3.090850610719578E+02,  3.083018485721714E+02,  3.007421896061340E+01,  3.033721703875101E+01,  6.020496325566426E+04,
2459660.892000000, A.D. 2022-Mar-22 09:24:28.8000,  8.744984733898346E-03,  2.981121617500455E+01,  1.770227100376818E+00,  1.317827610843992E+02,  2.724944531768579E+02,  2.468164953721517E+06,  5.979574716264437E-03,  3.091493275444632E+02,  3.083668200381849E+02,  3.007421472364682E+01,  3.033721327228909E+01,  6.020495053281973E+04,
2459671.850000000, A.D. 2022-Apr-02 08:24:00.0000,  8.745005323337413E-03,  2.981121146857336E+01,  1.770227170471409E+00,  1.317827630495358E+02,  2.724957135857808E+02,  2.468165160482298E+06,  5.979575945994976E-03,  3.092136049381875E+02,  3.084318032191828E+02,  3.007421060036875E+01,  3.033720973216414E+01,  6.020493815136210E+04,
2459682.808000000, A.D. 2022-Apr-13 07:23:31.2000,  8.745029582076189E-03,  2.981120676622886E+01,  1.770227240119466E+00,  1.317827650067199E+02,  2.724969626405285E+02,  2.468165365357122E+06,  5.979577141294774E-03,  3.092778939276336E+02,  3.084967988015444E+02,  3.007420659253807E+01,  3.033720641884729E+01,  6.020492611657288E+04,
2459693.766000000, A.D. 2022-Apr-24 06:23:02.4000,  8.745057462881447E-03,  2.981120207095607E+01,  1.770227309310922E+00,  1.317827669556187E+02,  2.724981996809772E+02,  2.468165568238152E+06,  5.979578301693091E-03,  3.093421951605108E+02,  3.085618074449393E+02,  3.007420270173306E+01,  3.033720333251006E+01,  6.020491443319132E+04,
2459704.724000000, A.D. 2022-May-05 05:22:33.6000,  8.745088915219062E-03,  2.981119738567972E+01,  1.770227378034698E+00,  1.317827688958684E+02,  2.724994240714831E+02,  2.468165769021577E+06,  5.979579426767186E-03,  3.094065092600291E+02,  3.086268297845888E+02,  3.007419892937105E+01,  3.033720047306237E+01,  6.020490310547329E+04,
2459715.682000000, A.D. 2022-May-16 04:22:04.8000,  8.745123884424675E-03,  2.981119271329425E+01,  1.770227446280151E+00,  1.317827708271157E+02,  2.725006351949160E+02,  2.468165967606644E+06,  5.979580516140807E-03,  3.094708368306880E+02,  3.086918664371901E+02,  3.007419527671349E+01,  3.033719784013272E+01,  6.020489213720669E+04,
2459726.640000000, A.D. 2022-May-27 03:21:36.0000,  8.745162311738839E-03,  2.981118805663002E+01,  1.770227514039151E+00,  1.317827727490756E+02,  2.725018324620185E+02,  2.468166163897205E+06,  5.979581569494033E-03,  3.095351784489694E+02,  3.087569179914995E+02,  3.007419174483296E+01,  3.033719543303589E+01,  6.020488153161220E+04,
2459737.598000000, A.D. 2022-Jun-07 02:21:07.2000,  8.745204134214620E-03,  2.981118341845775E+01,  1.770227581305230E+00,  1.317827746615093E+02,  2.725030153104260E+02,  2.468166357801551E+06,  5.979582586562798E-03,  3.095995346643248E+02,  3.088219850093348E+02,  3.007418833461477E+01,  3.033719325077180E+01,  6.020487129134816E+04,
2459748.556000000, A.D. 2022-Jun-18 01:20:38.4000,  8.745249284053496E-03,  2.981117880149793E+01,  1.770227648071293E+00,  1.317827765641582E+02,  2.725041832041038E+02,  2.468166549232314E+06,  5.979583567142015E-03,  3.096639059997407E+02,  3.088870680262024E+02,  3.007418504674648E+01,  3.033719129199503E+01,  6.020486141847911E+04,
2459759.514000000, A.D. 2022-Jun-29 00:20:09.6000,  8.745297689656012E-03,  2.981117420837572E+01,  1.770227714335311E+00,  1.317827784569073E+02,  2.725053356426649E+02,  2.468166738108014E+06,  5.979584511089686E-03,  3.097282929424600E+02,  3.089521675418177E+02,  3.007418188170409E+01,  3.033718955503245E+01,  6.020485191443437E+04,
2459770.472000000, A.D. 2022-Jul-09 23:19:40.8000,  8.745349275123715E-03,  2.981116964163392E+01,  1.770227780096400E+00,  1.317827803396731E+02,  2.725064721593926E+02,  2.468166924352718E+06,  5.979585418327505E-03,  3.097926959460080E+02,  3.090172840221933E+02,  3.007417883975006E+01,  3.033718803786622E+01,  6.020484278000201E+04,
2459781.430000000, A.D. 2022-Jul-20 22:19:12.0000,  8.745403961630177E-03,  2.981116510370336E+01,  1.770227845359174E+00,  1.317827822125304E+02,  2.725075923252567E+02,  2.468167107896711E+06,  5.979586288837326E-03,  3.098571154262210E+02,  3.090824178954958E+02,  3.007417592094516E+01,  3.033718673818696E+01,  6.020483401536440E+04,
2459792.388000000, A.D. 2022-Jul-31 21:18:43.2000,  8.745461667646582E-03,  2.981116059693583E+01,  1.770227910129615E+00,  1.317827840755934E+02,  2.725086957390369E+02,  2.468167288674858E+06,  5.979587122649259E-03,  3.099215517711536E+02,  3.091475695620413E+02,  3.007417312518833E+01,  3.033718565344083E+01,  6.020482562021803E+04,
2459803.346000000, A.D. 2022-Aug-11 20:18:14.4000,  8.745522309219175E-03,  2.981115612359193E+01,  1.770227974417291E+00,  1.317827859290812E+02,  2.725097820298510E+02,  2.468167466627023E+06,  5.979587919842773E-03,  3.099860053385437E+02,  3.092127393917019E+02,  3.007417045221302E+01,  3.033718478083411E+01,  6.020481759376252E+04,
2459814.304000000, A.D. 2022-Aug-22 19:17:45.6000,  8.745585799310902E-03,  2.981115168586996E+01,  1.770228038232501E+00,  1.317827877732354E+02,  2.725108508510984E+02,  2.468167641697072E+06,  5.979588680543997E-03,  3.100504764618259E+02,  3.092779277300431E+02,  3.007416790159625E+01,  3.033718411732254E+01,  6.020480993472761E+04,
2459825.262000000, A.D. 2022-Sep-02 18:17:16.8000,  8.745652048766107E-03,  2.981114728586035E+01,  1.770228101590817E+00,  1.317827896084525E+02,  2.725119018903477E+02,  2.468167813834504E+06,  5.979589404930674E-03,  3.101149654403130E+02,  3.093431348883054E+02,  3.007416547274197E+01,  3.033718365962358E+01,  6.020480264132346E+04,
2459836.220000000, A.D. 2022-Sep-13 17:16:48.0000,  8.745720964194943E-03,  2.981114292561868E+01,  1.770228164505257E+00,  1.317827914350578E+02,  2.725129348552584E+02,  2.468167982992125E+06,  5.979590093229353E-03,  3.101794725531580E+02,  3.094083611577070E+02,  3.007416316489049E+01,  3.033718340416230E+01,  6.020479571126880E+04,
2459847.178000000, A.D. 2022-Sep-24 16:16:19.2000,  8.745792449047281E-03,  2.981113860709761E+01,  1.770228226992707E+00,  1.317827932534915E+02,  2.725139494895319E+02,  2.468168149128679E+06,  5.979590745726146E-03,  3.102439980434935E+02,  3.094736067933072E+02,  3.007416097708241E+01,  3.033718334706722E+01,  6.020478914168273E+04,
2459858.136000000, A.D. 2022-Oct-05 15:15:50.4000,  8.745866402967158E-03,  2.981113433214294E+01,  1.770228289071358E+00,  1.317827950642354E+02,  2.725149455761288E+02,  2.468168312209378E+06,  5.979591362773751E-03,  3.103085421152718E+02,  3.095388720108622E+02,  3.007415890813509E+01,  3.033718348412725E+01,  6.020478292901389E+04,
2459869.094000000, A.D. 2022-Oct-16 14:15:21.6000,  8.745942722174650E-03,  2.981113010248822E+01,  1.770228350763453E+00,  1.317827968678933E+02,  2.725159229375887E+02,  2.468168472205956E+06,  5.979591944789616E-03,  3.103731049329057E+02,  3.096041569864241E+02,  3.007415695664876E+01,  3.033718381080930E+01,  6.020477706905903E+04,
2459880.052000000, A.D. 2022-Oct-27 13:14:52.8000,  8.746021300997305E-03,  2.981112591971733E+01,  1.770228412093236E+00,  1.317827986651317E+02,  2.725168814422242E+02,  2.468168629097665E+06,  5.979592492253356E-03,  3.104376866153410E+02,  3.096694618502065E+02,  3.007415512101523E+01,  3.033718432231312E+01,  6.020477155698903E+04,
2459891.010000000, A.D. 2022-Nov-07 12:14:24.0000,  8.746102031762903E-03,  2.981112178529434E+01,  1.770228473086888E+00,  1.317828004566793E+02,  2.725178209959589E+02,  2.468168782869944E+06,  5.979593005698728E-03,  3.105022872441234E+02,  3.097347866947468E+02,  3.007415339944478E+01,  3.033718501359521E+01,  6.020476638742961E+04,
2459901.968000000, A.D. 2022-Nov-18 11:13:55.2000,  8.746184806300286E-03,  2.981111770052438E+01,  1.770228533774050E+00,  1.317828022433715E+02,  2.725187415490722E+02,  2.468168933515516E+06,  5.979593485711819E-03,  3.105669068568183E+02,  3.098001315681160E+02,  3.007415178997221E+01,  3.033718587942004E+01,  6.020476155447967E+04,
2459912.926000000, A.D. 2022-Nov-29 10:13:26.4000,  8.746269516361385E-03,  2.981111366659177E+01,  1.770228594186310E+00,  1.317828040261075E+02,  2.725196430841164E+02,  2.468169081032401E+06,  5.979593932915772E-03,  3.106315454590425E+02,  3.098654964860452E+02,  3.007415029050810E+01,  3.033718691442443E+01,  6.020475705186500E+04,
2459923.884000000, A.D. 2022-Dec-10 09:12:57.6000,  8.746356054489065E-03,  2.981110968455889E+01,  1.770228654356103E+00,  1.317828058058176E+02,  2.725205256137739E+02,  2.468169225423553E+06,  5.979594347963241E-03,  3.106962030266923E+02,  3.099308814341004E+02,  3.007414889886408E+01,  3.033718811316927E+01,  6.020475287301429E+04,
2459934.842000000, A.D. 2022-Dec-21 08:12:28.8000,  8.746444313512847E-03,  2.981110575539648E+01,  1.770228714315790E+00,  1.317828075834368E+02,  2.725213891738369E+02,  2.468169366695709E+06,  5.979594731531888E-03,  3.107608795128688E+02,  3.099962863747290E+02,  3.007414761276792E+01,  3.033718947013935E+01,  6.020474901110448E+04,
2459945.800000000, A.D. 2023-Jan-01 07:12:00.0000,  8.746534185911741E-03,  2.981110187999895E+01,  1.770228774097350E+00,  1.317828093598953E+02,  2.725222338207820E+02,  2.468169504858992E+06,  5.979595084325493E-03,  3.108255748502326E+02,  3.100617112496953E+02,  3.007414642985983E+01,  3.033719097972072E+01,  6.020474545904952E+04,
2459956.758000000, A.D. 2023-Jan-12 06:11:31.2000,  8.746625563816094E-03,  2.981109805916871E+01,  1.770228833734751E+00,  1.317828111361890E+02,  2.725230596363346E+02,  2.468169639927670E+06,  5.979595407078680E-03,  3.108902889464222E+02,  3.101271559754445E+02,  3.007414534767662E+01,  3.033719263618452E+01,  6.020474220945281E+04,
2459967.716000000, A.D. 2023-Jan-23 05:11:02.4000,  8.746718338530598E-03,  2.981109429363044E+01,  1.770228893261051E+00,  1.317828129132938E+02,  2.725238667249125E+02,  2.468169771919735E+06,  5.979595700556929E-03,  3.109550216866274E+02,  3.101926204457454E+02,  3.007414436365161E+01,  3.033719443367278E+01,  6.020473925460717E+04,
2459978.674000000, A.D. 2023-Feb-03 04:10:33.6000,  8.746812400407346E-03,  2.981109058400808E+01,  1.770228952710728E+00,  1.317828146922348E+02,  2.725246552207126E+02,  2.468169900858062E+06,  5.979595965564652E-03,  3.110197729265050E+02,  3.102581045245341E+02,  3.007414347508760E+01,  3.033719636616712E+01,  6.020473658641336E+04,
2459989.632000000, A.D. 2023-Feb-14 03:10:04.8000,  8.746907638925766E-03,  2.981108693081218E+01,  1.770229012120706E+00,  1.317828164741178E+02,  2.725254252911524E+02,  2.468170026770993E+06,  5.979596202948275E-03,  3.110845424887556E+02,  3.103236080424408E+02,  3.007414267914655E+01,  3.033719842748092E+01,  6.020473419634922E+04,
2460000.590000000, A.D. 2023-Feb-25 02:09:36.0000,  8.747003942989951E-03,  2.981108333445496E+01,  1.770229071530343E+00,  1.317828182601293E+02,  2.725261771317367E+02,  2.468170149691480E+06,  5.979596413589010E-03,  3.111493301682261E+02,  3.103891308019231E+02,  3.007414197287373E+01,  3.033720061129250E+01,  6.020473207554230E+04,
2460011.548000000, A.D. 2023-Mar-08 01:09:07.2000,  8.747101203138081E-03,  2.981107979519143E+01,  1.770229130981924E+00,  1.317828200515526E+02,  2.725269109766155E+02,  2.468170269658815E+06,  5.979596598400598E-03,  3.112141357216510E+02,  3.104546725666921E+02,  3.007414135320540E+01,  3.033720291121938E+01,  6.020473021479266E+04,
2460022.506000000, A.D. 2023-Mar-19 00:08:38.4000,  8.747199310711292E-03,  2.981107631318034E+01,  1.770229190518705E+00,  1.317828218497087E+02,  2.725276270835732E+02,  2.468170386716161E+06,  5.979596758318465E-03,  3.112789588824789E+02,  3.105202330767814E+02,  3.007414081700508E+01,  3.033720532082982E+01,  6.020472860468209E+04,
2460033.464000000, A.D. 2023-Mar-29 23:08:09.6000,  8.747298158445622E-03,  2.981107288848526E+01,  1.770229250184431E+00,  1.317828236559432E+02,  2.725283257321431E+02,  2.468170500910235E+06,  5.979596894294057E-03,  3.113437993628042E+02,  3.105858120504463E+02,  3.007414036108259E+01,  3.033720783367992E+01,  6.020472723563101E+04,
2460044.422000000, A.D. 2023-Apr-09 22:07:40.8000,  8.747397640567988E-03,  2.981106952106425E+01,  1.770229310023284E+00,  1.317828254716237E+02,  2.725290072264070E+02,  2.468170612291770E+06,  5.979597007297066E-03,  3.114086568506100E+02,  3.106514091813666E+02,  3.007413998218655E+01,  3.033721044330885E+01,  6.020472609787618E+04,
2460055.380000000, A.D. 2023-Apr-20 21:07:12.0000,  8.747497653533080E-03,  2.981106621077431E+01,  1.770229370080083E+00,  1.317828272981470E+02,  2.725296718916875E+02,  2.468170720914965E+06,  5.979597098307463E-03,  3.114735310130961E+02,  3.107170241419468E+02,  3.007413967703116E+01,  3.033721314328801E+01,  6.020472518155089E+04,
2460066.338000000, A.D. 2023-May-01 20:06:43.2000,  8.747598093878128E-03,  2.981106295742857E+01,  1.770229430396799E+00,  1.317828291368325E+02,  2.725303200644736E+02,  2.468170826835838E+06,  5.979597168317638E-03,  3.115384215065598E+02,  3.107826565934971E+02,  3.007413944228895E+01,  3.033721592714934E+01,  6.020472447666338E+04,
2460077.296000000, A.D. 2023-May-12 19:06:14.4000,  8.747698860203473E-03,  2.981105976070940E+01,  1.770229491016664E+00,  1.317828309890471E+02,  2.725309521118444E+02,  2.468170930115408E+06,  5.979597218340666E-03,  3.116033279572420E+02,  3.108483061666853E+02,  3.007413927456311E+01,  3.033721878841680E+01,  6.020472397301364E+04,
2460088.254000000, A.D. 2023-May-23 18:05:45.6000,  8.747799851863794E-03,  2.981105662022570E+01,  1.770229551983188E+00,  1.317828328561757E+02,  2.725315684188513E+02,  2.468171030817635E+06,  5.979597249404923E-03,  3.116682499737186E+02,  3.109139724741830E+02,  3.007413917040550E+01,  3.033722172058530E+01,  6.020472366024759E+04,
2460099.212000000, A.D. 2023-Jun-03 17:05:16.8000,  8.747900970691294E-03,  2.981105353546511E+01,  1.770229613339374E+00,  1.317828347395973E+02,  2.725321693974757E+02,  2.468171129010875E+06,  5.979597262552823E-03,  3.117331871382185E+02,  3.109796551017325E+02,  3.007413912632095E+01,  3.033722471717680E+01,  6.020472352786984E+04,
2460110.170000000, A.D. 2023-Jun-14 16:04:48.0000,  8.748002120313042E-03,  2.981105050583816E+01,  1.770229675128633E+00,  1.317828366407123E+02,  2.725327554758979E+02,  2.468171224766129E+06,  5.979597258833750E-03,  3.117981390171461E+02,  3.110453536188506E+02,  3.007413913879090E+01,  3.033722777174363E+01,  6.020472356531479E+04,
2460121.128000000, A.D. 2023-Jun-25 15:04:19.2000,  8.748103207638622E-03,  2.981104753064276E+01,  1.770229737394385E+00,  1.317828385609315E+02,  2.725333271046717E+02,  2.468171318158043E+06,  5.979597239301289E-03,  3.118631051551172E+02,  3.111110675726641E+02,  3.007413920428271E+01,  3.033723087792267E+01,  6.020472376197460E+04,
2460132.086000000, A.D. 2023-Jul-06 14:03:50.4000,  8.748204143082104E-03,  2.981104460908055E+01,  1.770229800181371E+00,  1.317828405017157E+02,  2.725338847513805E+02,  2.468171409264037E+06,  5.979597205006250E-03,  3.119280850802215E+02,  3.111767964932156E+02,  3.007413931927304E+01,  3.033723402946553E+01,  6.020472410726932E+04,
2460143.044000000, A.D. 2023-Jul-17 13:03:21.6000,  8.748304841008490E-03,  2.981104174029001E+01,  1.770229863534320E+00,  1.317828424645353E+02,  2.725344288898492E+02,  2.468171498162531E+06,  5.979597156982717E-03,  3.119930783147629E+02,  3.112425399042904E+02,  3.007413948029463E+01,  3.033723722029925E+01,  6.020472459078742E+04,
2460154.002000000, A.D. 2023-Jul-28 12:02:52.8000,  8.748405219475406E-03,  2.981103892335585E+01,  1.770229927495471E+00,  1.317828444507934E+02,  2.725349599983587E+02,  2.468171584932637E+06,  5.979597096247535E-03,  3.120580843770786E+02,  3.113082973252800E+02,  3.007413968393805E+01,  3.033724044452024E+01,  6.020472520229099E+04,
2460164.960000000, A.D. 2023-Aug-08 11:02:24.0000,  8.748505199715871E-03,  2.981103615732045E+01,  1.770229992106351E+00,  1.317828464618803E+02,  2.725354785578975E+02,  2.468171669653888E+06,  5.979597023801551E-03,  3.121231027831673E+02,  3.113740682728754E+02,  3.007413992684746E+01,  3.033724369637446E+01,  6.020472593170311E+04,
2460175.918000000, A.D. 2023-Aug-19 10:01:55.2000,  8.748604705524986E-03,  2.981103344120048E+01,  1.770230057406886E+00,  1.317828484991458E+02,  2.725359850491630E+02,  2.468171752405744E+06,  5.979596940630170E-03,  3.121881330496273E+02,  3.114398522640947E+02,  3.007414020571885E+01,  3.033724697023722E+01,  6.020472676910239E+04,
2460186.876000000, A.D. 2023-Aug-30 09:01:26.4000,  8.748703663160641E-03,  2.981103077397234E+01,  1.770230123436400E+00,  1.317828505639296E+02,  2.725364799572438E+02,  2.468171833268366E+06,  5.979596847708620E-03,  3.122531746889892E+02,  3.115056488115687E+02,  3.007414051728230E+01,  3.033725026059226E+01,  6.020472770466991E+04,
2460197.834000000, A.D. 2023-Sep-10 08:00:57.6000,  8.748802000494698E-03,  2.981102815457653E+01,  1.770230190232638E+00,  1.317828526575313E+02,  2.725369637729110E+02,  2.468171912322829E+06,  5.979596746008338E-03,  3.123182272083967E+02,  3.115714574222813E+02,  3.007414085828061E+01,  3.033725356198469E+01,  6.020472872862488E+04,
2460208.792000000, A.D. 2023-Sep-21 07:00:28.8000,  8.748899646896909E-03,  2.981102558190260E+01,  1.770230257833930E+00,  1.317828547812771E+02,  2.725374369974186E+02,  2.468171989651918E+06,  5.979596636502518E-03,  3.123832901047851E+02,  3.116372775927011E+02,  3.007414122545068E+01,  3.033725686899877E+01,  6.020472983116884E+04,
2460219.750000000, A.D. 2023-Oct-02 06:00:00.0000,  8.748996533834635E-03,  2.981102305476714E+01,  1.770230326278694E+00,  1.317828569365050E+02,  2.725379001473937E+02,  2.468172065340928E+06,  5.979596520167357E-03,  3.124483628601145E+02,  3.117031088039071E+02,  3.007414161551937E+01,  3.033726017627160E+01,  6.020473100247311E+04,
2460230.708000000, A.D. 2023-Oct-13 04:59:31.2000,  8.749092596295900E-03,  2.981102057190034E+01,  1.770230395606949E+00,  1.317828591246124E+02,  2.725383537547472E+02,  2.468172139477644E+06,  5.979596397973164E-03,  3.125134449415319E+02,  3.117689505216297E+02,  3.007414202523325E+01,  3.033726347856616E+01,  6.020473223276827E+04,
2460241.666000000, A.D. 2023-Oct-24 03:59:02.4000,  8.749187772297154E-03,  2.981101813198960E+01,  1.770230465856352E+00,  1.317828613469310E+02,  2.725387983554756E+02,  2.468172212150491E+06,  5.979596270875723E-03,  3.125785358125195E+02,  3.118348022075739E+02,  3.007414245138761E+01,  3.033726677078561E+01,  6.020473351243115E+04,
2460252.624000000, A.D. 2023-Nov-04 02:58:33.6000,  8.749282004787978E-03,  2.981101573363556E+01,  1.770230537065896E+00,  1.317828636048440E+02,  2.725392344971957E+02,  2.468172283449776E+06,  5.979596139812299E-03,  3.126436349254935E+02,  3.119006633117685E+02,  3.007414289083981E+01,  3.033727004804406E+01,  6.020473483202504E+04,
2460263.582000000, A.D. 2023-Nov-15 01:58:04.8000,  8.749375240970341E-03,  2.981101337540471E+01,  1.770230609271894E+00,  1.317828658996580E+02,  2.725396627258091E+02,  2.468172353465486E+06,  5.979596005691946E-03,  3.127087417350496E+02,  3.119665332860280E+02,  3.007414334054184E+01,  3.033727330567897E+01,  6.020473618239725E+04,
2460274.540000000, A.D. 2023-Nov-26 00:57:36.0000,  8.749467432499011E-03,  2.981101105584196E+01,  1.770230682508868E+00,  1.317828682326319E+02,  2.725400835812876E+02,  2.468172422286600E+06,  5.979595869389911E-03,  3.127738557021165E+02,  3.120324115881406E+02,  3.007414379755900E+01,  3.033727653927604E+01,  6.020473755473548E+04,
2460285.498000000, A.D. 2023-Dec-06 23:57:07.2000,  8.749558535367290E-03,  2.981100877346930E+01,  1.770230756806928E+00,  1.317828706048910E+02,  2.725404975986155E+02,  2.468172490001232E+06,  5.979595731749100E-03,  3.128389762930960E+02,  3.120982976810099E+02,  3.007414425906506E+01,  3.033727974466082E+01,  6.020473894055308E+04,
2460296.456000000, A.D. 2023-Dec-17 22:56:38.4000,  8.749648508682782E-03,  2.981100652681341E+01,  1.770230832194567E+00,  1.317828730175169E+02,  2.725409053030883E+02,  2.468172556695878E+06,  5.979595593582802E-03,  3.129041029843159E+02,  3.121641910372675E+02,  3.007414472233309E+01,  3.033728291785276E+01,  6.020474033166151E+04,
2460307.414000000, A.D. 2023-Dec-28 21:56:09.6000,  8.749737315059699E-03,  2.981100431437269E+01,  1.770230908699688E+00,  1.317828754715787E+02,  2.725413072190815E+02,  2.468172622456862E+06,  5.979595455681114E-03,  3.129692352533641E+02,  3.122300911304731E+02,  3.007414518471390E+01,  3.033728605505512E+01,  6.020474172010583E+04,
2460318.372000000, A.D. 2024-Jan-08 20:55:40.8000,  8.749824919817363E-03,  2.981100213465679E+01,  1.770230986346079E+00,  1.317828779680204E+02,  2.725417038607453E+02,  2.468172687368795E+06,  5.979595318806245E-03,  3.130343725883271E+02,  3.122959974445323E+02,  3.007414564365183E+01,  3.033728915264687E+01,  6.020474309821182E+04,
2460329.330000000, A.D. 2024-Jan-19 19:55:12.0000,  8.749911292011667E-03,  2.981099998613785E+01,  1.770231065158927E+00,  1.317828805078368E+02,  2.725420957435069E+02,  2.468172751516482E+06,  5.979595183697894E-03,  3.130995144763335E+02,  3.123619094620183E+02,  3.007414609666669E+01,  3.033729220719553E+01,  6.020474445853192E+04,
2460340.288000000, A.D. 2024-Jan-30 18:54:43.2000,  8.749996403496938E-03,  2.981099786728487E+01,  1.770231145161325E+00,  1.317828830919613E+02,  2.725424833766948E+02,  2.468172814983702E+06,  5.979595051071390E-03,  3.131646604108739E+02,  3.124278266716599E+02,  3.007414654136000E+01,  3.033729521543513E+01,  6.020474579386395E+04,
2460351.246000000, A.D. 2024-Feb-10 17:54:14.4000,  8.750080229885384E-03,  2.981099577654520E+01,  1.770231226377165E+00,  1.317828857213594E+02,  2.725428672663237E+02,  2.468172877853674E+06,  5.979594921614545E-03,  3.132298098890350E+02,  3.124937485654640E+02,  3.007414697542553E+01,  3.033729817430587E+01,  6.020474709728275E+04,
2460362.204000000, A.D. 2024-Feb-21 16:53:45.6000,  8.750162751057201E-03,  2.981099371234985E+01,  1.770231308829584E+00,  1.317828883969778E+02,  2.725432479121918E+02,  2.468172940208568E+06,  5.979594795981496E-03,  3.132949624144593E+02,  3.125596746416683E+02,  3.007414739666999E+01,  3.033730108099013E+01,  6.020474836220223E+04,
2460373.162000000, A.D. 2024-Mar-03 15:53:16.8000,  8.750243949962995E-03,  2.981099167316246E+01,  1.770231392538054E+00,  1.317828911196499E+02,  2.725436257968034E+02,  2.468173002127687E+06,  5.979594674788768E-03,  3.133601175082815E+02,  3.126256044159137E+02,  3.007414780302618E+01,  3.033730393288991E+01,  6.020474958241500E+04,
2460384.120000000, A.D. 2024-Mar-14 14:52:48.0000,  8.750323813923953E-03,  2.981098965742966E+01,  1.770231477522821E+00,  1.317828938902399E+02,  2.725440013964630E+02,  2.468173063689291E+06,  5.979594558618458E-03,  3.134252746981307E+02,  3.126915374100066E+02,  3.007414819254235E+01,  3.033730672765503E+01,  6.020475075206026E+04,
2460395.078000000, A.D. 2024-Mar-25 13:52:19.2000,  8.750402332756342E-03,  2.981098766363344E+01,  1.770231563800690E+00,  1.317828967095043E+02,  2.725443751711157E+02,  2.468173124968931E+06,  5.979594448019453E-03,  3.134904335281460E+02,  3.127574731622163E+02,  3.007414856337807E+01,  3.033730946312270E+01,  6.020475186561162E+04,
2460406.036000000, A.D. 2024-Apr-05 12:51:50.4000,  8.750479498958309E-03,  2.981098569027903E+01,  1.770231651385933E+00,  1.317828995781217E+02,  2.725447475674047E+02,  2.468173186039947E+06,  5.979594343509360E-03,  3.135555935559408E+02,  3.128234112241890E+02,  3.007414891379783E+01,  3.033731213731663E+01,  6.020475291785760E+04,
2460416.994000000, A.D. 2024-Apr-16 11:51:21.6000,  8.750555307616413E-03,  2.981098373587675E+01,  1.770231740291106E+00,  1.317829024967179E+02,  2.725451190244644E+02,  2.468173246974428E+06,  5.979594245580858E-03,  3.136207543468424E+02,  3.128893511551283E+02,  3.007414924214969E+01,  3.033731474842263E+01,  6.020475390383775E+04,
2460427.952000000, A.D. 2024-Apr-27 10:50:52.8000,  8.750629754876440E-03,  2.981098179896366E+01,  1.770231830526733E+00,  1.317829054658558E+02,  2.725454899717354E+02,  2.468173307842853E+06,  5.979594154708986E-03,  3.136859154759334E+02,  3.129552925239915E+02,  3.007414954684085E+01,  3.033731729471804E+01,  6.020475481876921E+04,
2460438.910000000, A.D. 2024-May-08 09:50:24.0000,  8.750702839614809E-03,  2.981097987805274E+01,  1.770231922103435E+00,  1.317829084861048E+02,  2.725458608395442E+02,  2.468173368715838E+06,  5.979594071351320E-03,  3.137510765176671E+02,  3.130212348988404E+02,  3.007414982633707E+01,  3.033731977462140E+01,  6.020475565804487E+04,
2460449.868000000, A.D. 2024-May-19 08:49:55.2000,  8.750774563462327E-03,  2.981097797165051E+01,  1.770232015030171E+00,  1.317829115579823E+02,  2.725462320538288E+02,  2.468173429663251E+06,  5.979593995942456E-03,  3.138162370511365E+02,  3.130871778521736E+02,  3.007415007918116E+01,  3.033732218671180E+01,  6.020475641728911E+04,
2460460.826000000, A.D. 2024-May-30 07:49:26.4000,  8.750844931841077E-03,  2.981097607824568E+01,  1.770232109315619E+00,  1.317829146819995E+02,  2.725466040367092E+02,  2.468173490754315E+06,  5.979593928888042E-03,  3.138813966595515E+02,  3.131531209603112E+02,  3.007415030401298E+01,  3.033732452978028E+01,  6.020475709241768E+04,
2460471.784000000, A.D. 2024-Jun-10 06:48:57.6000,  8.750913953728217E-03,  2.981097419634019E+01,  1.770232204966267E+00,  1.317829178585974E+02,  2.725469771978812E+02,  2.468173552056185E+06,  5.979593870557581E-03,  3.139465549387820E+02,  3.132190638120646E+02,  3.007415049959361E+01,  3.033732680284703E+01,  6.020475767971027E+04,
