            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458959.580000000, A.D. 2020-Apr-20 01:55:12.0000,  8.189738130433885E-04,  1.214929653580080E-03,  2.226773401269379E+00,  3.475341477381391E+02,  9.240661626398112E+01,  2.458959437147885E+06,  7.182870040862157E+02,  1.026088177932006E+02,  1.027003814751760E+02,  1.215925464694277E-03,  1.216921275808474E-03,  5.011924174487630E-01,
2458970.538000000, A.D. 2020-May-01 00:54:43.2000,  2.929597602581278E-03,  1.212008782315637E-03,  2.395330837159041E+00,  3.460578021804885E+02,  1.133374505356407E+02,  2.458970424280293E+06,  7.186021733159857E+02,  8.171922877589083E+01,  8.205160934577434E+01,  1.215569913018586E-03,  1.219131043721535E-03,  5.009726012082346E-01,
2458981.496000000, A.D. 2020-May-11 23:54:14.4000,  3.865793479482356E-03,  1.212884419005957E-03,  2.522402250245677E+00,  3.431093254909740E+02,  1.526794485178849E+02,  2.458981434641197E+06,  7.168133657199385E+02,  4.398281009370945E+01,  4.429151103662934E+01,  1.217591375807227E-03,  1.222298332608497E-03,  5.022227782240506E-01,
2458992.454000000, A.D. 2020-May-22 22:53:45.6000,  4.172541000165890E-03,  1.208564972341244E-03,  2.586532410190879E+00,  3.393744808562881E+02,  1.505035502034549E+02,  2.458992386713939E+06,  7.203268132465452E+02,  4.846795404186555E+01,  4.882712050830865E+01,  1.213628888638072E-03,  1.218692804934900E-03,  4.997731493257399E-01,
2459003.412000000, A.D. 2020-Jun-02 21:53:16.8000,  7.285865876757854E-03,  1.209888609884175E-03,  2.578089428920105E+00,  3.354267936275596E+02,  1.760231357913788E+02,  2.459003376445515E+06,  7.157752301592041E+02,  2.544901968883202E+01,  2.581075359975676E+01,  1.218768392929894E-03,  1.227648175975613E-03,  5.029511847174819E-01,
2459014.370000000, A.D. 2020-Jun-13 20:52:48.0000,  6.517030308120969E-03,  1.208451242504317E-03,  2.499084387186686E+00,  3.317904990819687E+02,  2.009111753249710E+02,  2.459014366001521E+06,  7.178858297911447E+02,  2.870451435625615E+00,  2.908156088799976E+00,  1.216378417517422E-03,  1.224305592530528E-03,  5.014724975205809E-01,
2459025.328000000, A.D. 2020-Jun-24 19:52:19.2000,  6.341925506777297E-03,  1.207944480630127E-03,  2.360773388484443E+00,  3.291113013409775E+02,  2.040581851448750E+02,  2.459025326721767E+06,  7.185275554232861E+02,  9.184455904588092E-01,  9.301875600909413E-01,  1.215654068172488E-03,  1.223363655714849E-03,  5.010246263804361E-01,
2459036.286000000, A.D. 2020-Jul-05 18:51:50.4000,  6.506315328179419E-03,  1.208951840485429E-03,  2.186816816767142E+00,  3.280302935930881E+02,  2.229331433176139E+02,  2.459036311434829E+06,  7.174515936834044E+02,  3.417517413747874E+02,  3.415164616784065E+02,  1.216869175051455E-03,  1.224786509617482E-03,  5.017760127226925E-01,
2459047.244000000, A.D. 2020-Jul-16 17:51:21.6000,  5.713557459528792E-03,  1.209630342474286E-03,  2.012994743381475E+00,  3.291584615921361E+02,  2.368836573422099E+02,  2.459047292372143E+06,  7.177062163746579E+02,  3.252830119536987E+02,  3.249079318534286E+02,  1.216581349921253E-03,  1.223532357368219E-03,  5.015979962086219E-01,
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  4.332263943553700E-03,  1.209963156432738E-03,  1.882817373210803E+00,  3.327710752992982E+02,  2.520293145133498E+02,  2.459058278330836E+06,  7.189056086236382E+02,  3.051253341949106E+02,  3.047180319951754E+02,  1.215227844205391E-03,  1.220492531978045E-03,  5.007611509516924E-01,
