            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458948.622000000, A.D. 2020-Apr-09 02:55:40.8000,  4.820863725505200E-03,  1.589315634619415E-03,  2.804536250572243E+01,  1.695404862052264E+02,  1.454620269352032E+02,  2.458948297879455E+06,  2.611179971228304E+02,  8.463370754823268E+01,  8.518401830026863E+01,  1.597014624491728E-03,  1.604713614364041E-03,  1.378687045576009E+00,
2458959.580000000, A.D. 2020-Apr-20 01:55:12.0000,  3.411633027135133E-03,  1.588303287194788E-03,  2.804712811423817E+01,  1.695390551186005E+02,  1.339585042586423E+02,  2.458959216339864E+06,  2.619230465890238E+02,  9.525097063164675E+01,  9.564011945909739E+01,  1.593740545075050E-03,  1.599177802955313E-03,  1.374449498385937E+00,
2458970.538000000, A.D. 2020-May-01 00:54:43.2000,  5.046078764613780E-03,  1.581089388718262E-03,  2.804785968445713E+01,  1.695392467895911E+02,  1.213713639258172E+02,  2.458970132032100E+06,  2.630691742680127E+02,  1.067976403588558E+02,  1.073501899185882E+02,  1.589108153626953E-03,  1.597126918535645E-03,  1.368461360027059E+00,
2458981.496000000, A.D. 2020-May-11 23:54:14.4000,  5.620890031246514E-03,  1.587015677075160E-03,  2.804817205418849E+01,  1.695399767608665E+02,  1.499047277934890E+02,  2.458981200402277E+06,  2.613703433198353E+02,  7.726047845546157E+01,  7.788969102710332E+01,  1.595986541918634E-03,  1.604957406762108E-03,  1.377355959468871E+00,
2458992.454000000, A.D. 2020-May-22 22:53:45.6000,  4.048079571968595E-03,  1.589178091507054E-03,  2.804915253480335E+01,  1.695392682470989E+02,  1.580666106865877E+02,  2.458992193087640E+06,  2.614561440017719E+02,  6.821713961903231E+01,  6.864869941881466E+01,  1.595637358502277E-03,  1.602096625497500E-03,  1.376903959837946E+00,
2459003.412000000, A.D. 2020-Jun-02 21:53:16.8000,  4.582694225727596E-03,  1.582131142127913E-03,  2.804927363276845E+01,  1.695404151074281E+02,  1.321408125993874E+02,  2.459003057878492E+06,  2.629930109500288E+02,  9.313148149489093E+01,  9.365566409071901E+01,  1.589414944817815E-03,  1.596698747507717E-03,  1.368857669257239E+00,
2459014.370000000, A.D. 2020-Jun-13 20:52:48.0000,  6.213877862760363E-03,  1.584426449183422E-03,  2.804907738474571E+01,  1.695420609985429E+02,  1.516012663225178E+02,  2.459014092567726E+06,  2.617769550794872E+02,  7.262537608993499E+01,  7.330650845340710E+01,  1.594333442467428E-03,  1.604240435751435E-03,  1.375216546050388E+00,
2459025.328000000, A.D. 2020-Jun-24 19:52:19.2000,  5.194971375619981E-03,  1.588507888011917E-03,  2.805024354391475E+01,  1.695406117504357E+02,  1.699774609326238E+02,  2.459025123671715E+06,  2.611698501601734E+02,  5.336438757070083E+01,  5.384393636617985E+01,  1.596803235110816E-03,  1.605098582209714E-03,  1.378413319068854E+00,
2459036.286000000, A.D. 2020-Jul-05 18:51:50.4000,  4.186123456681480E-03,  1.583197733903616E-03,  2.805133693708690E+01,  1.695393205455308E+02,  1.473936255981019E+02,  2.459036000772491E+06,  2.628843103415403E+02,  7.498183699029450E+01,  7.544577078803302E+01,  1.589853055070122E-03,  1.596508376236628E-03,  1.369423681208995E+00,
2459047.244000000, A.D. 2020-Jul-16 17:51:21.6000,  6.081033034076564E-03,  1.582560830518005E-03,  2.805174623664724E+01,  1.695390796194973E+02,  1.535116812081814E+02,  2.459046985521931E+06,  2.622925736355248E+02,  6.779687789794488E+01,  6.844388720876351E+01,  1.592243314713063E-03,  1.601925798908121E-03,  1.372513125363004E+00,
2459058.202000000, A.D. 2020-Jul-27 16:50:52.8000,  6.186944411329030E-03,  1.587671093586639E-03,  2.805273501880849E+01,  1.695373122055836E+02,  1.765983316058737E+02,  2.459058034161159E+06,  2.609855038371745E+02,  4.380350447202499E+01,  4.429699336116749E+01,  1.597555078048562E-03,  1.607439062510485E-03,  1.379386957156821E+00,
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  4.348336877913822E-03,  1.584545233263475E-03,  2.805335138974435E+01,  1.695363813541282E+02,  1.694152679690822E+02,  2.459068969309785E+06,  2.624848964927457E+02,  5.005330123764401E+01,  5.043664052207870E+01,  1.591465461218417E-03,  1.598385689173359E-03,  1.371507484088515E+00,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  5.796497230319099E-03,  1.581679301075085E-03,  2.805297646046770E+01,  1.695381243523026E+02,  1.589664280426336E+02,  2.459079891721438E+06,  2.626246170855095E+02,  5.942632078120852E+01,  6.000031196290755E+01,  1.590900954048941E-03,  1.600122607022798E-03,  1.370777819669454E+00,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  6.953251887943239E-03,  1.586395800741341E-03,  2.805315997339065E+01,  1.695377915603582E+02,  1.794667830043723E+02,  2.459090930485039E+06,  2.609981076876395E+02,  3.797912957055056E+01,  3.847282532595795E+01,  1.597503645983774E-03,  1.608611491226207E-03,  1.379320345229649E+00,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  5.031039721661803E-03,  1.585085284923504E-03,  2.805395633228490E+01,  1.695358193054282E+02,  1.851453948524878E+02,  2.459101914210018E+06,  2.620809732699859E+02,  3.139467507034086E+01,  3.169661816321372E+01,  1.593100235488837E-03,  1.601115186054170E-03,  1.373621272495587E+00,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  5.219054664332725E-03,  1.581120978974389E-03,  2.805423991625559E+01,  1.695355355619315E+02,  1.659452476359814E+02,  2.459112803641841E+06,  2.629926921795764E+02,  4.953681942753433E+01,  4.999376644606539E+01,  1.589416229158746E-03,  1.597711479343103E-03,  1.368859328434058E+00,
