            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  1.416571483115205E-03,  8.669277329264758E-04,  1.011884204423667E+02,  1.704086453862850E+02,  3.053418181866298E+02,  2.459080185884166E+06,  2.546007998868971E+02,  3.427166371181983E+02,  3.426683284447629E+02,  8.681575401406905E-04,  8.693873473549053E-04,  1.413978275637488E+00,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  1.414442764700546E-03,  8.662429777901041E-04,  1.012184897923058E+02,  1.703722121445536E+02,  3.212404680068040E+02,  2.459091555777230E+06,  2.549035631354855E+02,  2.377030745793944E+02,  2.375661966294073E+02,  8.674699644048516E-04,  8.686969510195991E-04,  1.412298814389872E+00,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  1.315531479983669E-03,  8.668718400395210E-04,  1.012459319090375E+02,  1.703337853663886E+02,  3.154148511079474E+02,  2.459101427684631E+06,  2.546640706999369E+02,  1.544067399212679E+02,  1.544717638832408E+02,  8.680137394388112E-04,  8.691556388381015E-04,  1.413626975374070E+00,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  1.357531725954243E-03,  8.662723757866996E-04,  1.012744113236188E+02,  1.702958271167891E+02,  2.969428119694853E+02,  2.459112663399752E+06,  2.549123778196160E+02,  8.376427068626093E+01,  8.391894029081689E+01,  8.674499666370871E-04,  8.686275574874745E-04,  1.412249978126787E+00,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  1.531607279868376E-03,  8.667316924495038E-04,  1.013014386178814E+02,  1.702566672082934E+02,  3.117916981289748E+02,  2.459124029370312E+06,  2.546431762616713E+02,  3.397888918004099E+02,  3.397281477190478E+02,  8.680612213354725E-04,  8.693907502214412E-04,  1.413742968828130E+00,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  1.623427815269654E-03,  8.663350367061152E-04,  1.013295446560097E+02,  1.702178058232806E+02,  3.095520102724012E+02,  2.459135328305836E+06,  2.547829313908837E+02,  2.529132469268521E+02,  2.527355332836754E+02,  8.677437560562235E-04,  8.691524754063318E-04,  1.412967493680705E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  1.112890097908738E-03,  8.673553150773122E-04,  1.013550941261803E+02,  1.701789632933527E+02,  3.049657434444316E+02,  2.459145204469245E+06,  2.545286201351675E+02,  1.683785101495452E+02,  1.684041650696546E+02,  8.683216616563690E-04,  8.692880082354260E-04,  1.414379254516926E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  1.302176494032028E-03,  8.668244575725946E-04,  1.013829430660723E+02,  1.701397231907470E+02,  3.092158347001414E+02,  2.459156529481051E+06,  2.546900604128630E+02,  7.501104891703980E+01,  7.515525085487015E+01,  8.679546877648870E-04,  8.690849179571795E-04,  1.413482722554721E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  1.714036091332166E-03,  8.669603494682838E-04,  1.014069939088158E+02,  1.701004758306476E+02,  3.063173951986593E+02,  2.459167826054077E+06,  2.544726838884360E+02,  3.487894409040984E+02,  3.487511746244809E+02,  8.684489022301841E-04,  8.699374549920844E-04,  1.414690152589535E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  1.524542422733506E-03,  8.666689117854114E-04,  1.014342082565522E+02,  1.700604140872958E+02,  3.035106549741488E+02,  2.459179122966887E+06,  2.546735488880167E+02,  2.624684637725595E+02,  2.622953147501638E+02,  8.679922027210616E-04,  8.693154936567116E-04,  1.413574364404435E+00,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  8.405173325430445E-04,  8.678590052611461E-04,  1.014574441887459E+02,  1.700196884678087E+02,  3.081034553520579E+02,  2.459189034705096E+06,  2.544110886782375E+02,  1.687495786064291E+02,  1.687683503134400E+02,  8.685890694288585E-04,  8.693191335965709E-04,  1.415032661785054E+00,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  1.312554595114273E-03,  8.669063112188221E-04,  1.014844516195549E+02,  1.699801690835179E+02,  3.106117795760668E+02,  2.459200353172923E+06,  2.546500199600182E+02,  7.711492128521833E+01,  7.726159509453942E+01,  8.680456685498460E-04,  8.691850258808701E-04,  1.413704974602093E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  1.641404044664185E-03,  8.671640720606189E-04,  1.015067202617173E+02,  1.699387604805688E+02,  3.002934046493885E+02,  2.459211620643050E+06,  2.544107769985421E+02,  3.583099364945167E+02,  3.583043777456106E+02,  8.685897788367553E-04,  8.700154856128917E-04,  1.415034395347422E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  1.135944517668327E-03,  8.669955925217783E-04,  1.015317347449304E+02,  1.698994481908341E+02,  3.123479708801660E+02,  2.459222975876730E+06,  2.546782278763503E+02,  2.571413900729669E+02,  2.570145249799419E+02,  8.679815714292806E-04,  8.689675503367830E-04,  1.413548393994577E+00,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  9.426501381774916E-04,  8.675944863356082E-04,  1.015539052094340E+02,  1.698566551167943E+02,  3.277223902761295E+02,  2.459232930235311E+06,  2.544884225720809E+02,  1.526331695271748E+02,  1.526827727498970E+02,  8.684130960606048E-04,  8.692317057856014E-04,  1.414602661926729E+00,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  1.292386677036807E-03,  8.667828925157340E-04,  1.015779766613180E+02,  1.698163791242187E+02,  3.174245647755720E+02,  2.459244198204092E+06,  2.547121256654839E+02,  7.381453170227515E+01,  7.395682233862280E+01,  8.679045608070606E-04,  8.690262290983871E-04,  1.413360275092642E+00,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  1.370151629854562E-03,  8.669762145107903E-04,  1.016000784544135E+02,  1.697733791103526E+02,  3.072322231567599E+02,  2.459255466131995E+06,  2.545971958126563E+02,  3.548744504714612E+02,  3.548603996709271E+02,  8.681657332051253E-04,  8.693552518994603E-04,  1.413998291893614E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  1.303537936877235E-03,  8.665519272258606E-04,  1.016234064179569E+02,  1.697325440487628E+02,  3.272943906042283E+02,  2.459266852555473E+06,  2.548096987491799E+02,  2.457037151003099E+02,  2.455676621017402E+02,  8.676829849138789E-04,  8.688140426018972E-04,  1.412819063666660E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  1.410411912403182E-03,  8.666782010433618E-04,  1.016446535256645E+02,  1.696902362345420E+02,  3.228568686106968E+02,  2.459276729827308E+06,  2.547131205726961E+02,  1.610226791734817E+02,  1.610751499372151E+02,  8.679023007871940E-04,  8.691264005310263E-04,  1.413354754519819E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  1.190141450261328E-03,  8.664557687164194E-04,  1.016664949323130E+02,  1.696478020687680E+02,  3.108312194115019E+02,  2.459287990735292E+06,  2.548955245800171E+02,  8.392810052267072E+01,  8.406373680327252E+01,  8.674882023836889E-04,  8.685206360509586E-04,  1.412343353588338E+00,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  1.482535968414758E-03,  8.666668952024028E-04,  1.016862088938629E+02,  1.696045656520254E+02,  3.194801517756576E+02,  2.459299332372233E+06,  2.546905093859158E+02,  3.461519082370085E+02,  3.461111729646931E+02,  8.679536677337355E-04,  8.692404402650682E-04,  1.413480230841722E+00,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  1.611246867009308E-03,  8.661952263936018E-04,  1.017080360889027E+02,  1.695612591237094E+02,  3.275373545331665E+02,  2.459310671660236E+06,  2.548492836121943E+02,  2.489723009786383E+02,  2.488000858134886E+02,  8.675931331111660E-04,  8.689910398287301E-04,  1.412599615338979E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  1.268478174344038E-03,  8.671091523342059E-04,  1.017263305743039E+02,  1.695179775634239E+02,  3.186244547741644E+02,  2.459320531082845E+06,  2.545775230189402E+02,  1.687638074090100E+02,  1.687920867911211E+02,  8.682104583513616E-04,  8.693117643685174E-04,  1.414107560364693E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  1.185539782455355E-03,  8.668745960869128E-04,  1.017470638310078E+02,  1.694753974644607E+02,  3.165541887620948E+02,  2.459331831143104E+06,  2.547125793373704E+02,  8.172628768831932E+01,  8.186075512426901E+01,  8.679035302493571E-04,  8.689324644118012E-04,  1.413357757738282E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  1.819359263879566E-03,  8.668600128222381E-04,  1.017641141048902E+02,  1.694310951659671E+02,  3.167880985382051E+02,  2.459343140041268E+06,  2.544765891668482E+02,  3.523552004208252E+02,  3.523274029625016E+02,  8.684400172126776E-04,  8.700200216031172E-04,  1.414668442305965E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  1.570737599494697E-03,  8.668469758156038E-04,  1.017840924713253E+02,  1.693881492655957E+02,  3.064514598516267E+02,  2.459354407479070E+06,  2.545774136478296E+02,  2.735762962778977E+02,  2.733966318132117E+02,  8.682107070173997E-04,  8.695744382191958E-04,  1.414108167891151E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  1.054206996413394E-03,  8.675635924985014E-04,  1.018004570082941E+02,  1.693429348785239E+02,  3.210878886809714E+02,  2.459364358709344E+06,  2.544593899864259E+02,  1.697983732630482E+02,  1.698197413313592E+02,  8.684791492939263E-04,  8.693947060893512E-04,  1.414764061248454E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  1.232763204298521E-03,  8.671936298213384E-04,  1.018197693869819E+02,  1.693000002078645E+02,  3.252195462596857E+02,  2.459375683254098E+06,  2.545539782917363E+02,  7.655606589036144E+01,  7.669350831695148E+01,  8.682639937244190E-04,  8.693343576274998E-04,  1.414238356893465E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  1.508533096389516E-03,  8.670623003065324E-04,  1.018360918733943E+02,  1.692549816086239E+02,  3.132127537110408E+02,  2.459386944218469E+06,  2.545063703492982E+02,  3.594353854878482E+02,  3.594336788182525E+02,  8.683722686137230E-04,  8.696822369209138E-04,  1.414502904213819E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  1.226652824093931E-03,  8.670341781302240E-04,  1.018534907458976E+02,  1.692117942879433E+02,  3.113783060084785E+02,  2.459398245029510E+06,  2.546265387032881E+02,  2.721463299368858E+02,  2.720058565659904E+02,  8.680990342621949E-04,  8.691638903941657E-04,  1.413835344239203E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  1.057664613446597E-03,  8.673228787393607E-04,  1.018688670128397E+02,  1.691662158197496E+02,  3.372910701923360E+02,  2.459408240866828E+06,  2.545640083138772E+02,  1.570998939770942E+02,  1.571469984116877E+02,  8.682411867184898E-04,  8.691594946976189E-04,  1.414182634789912E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  1.282218753881636E-03,  8.667761649482987E-04,  1.018850770055754E+02,  1.691217329435550E+02,  3.194753111949536E+02,  2.459419479180477E+06,  2.547189810529931E+02,  8.579432582347088E+01,  8.594087868165995E+01,  8.678889884856223E-04,  8.690018120229458E-04,  1.413322236575309E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  1.331734448182959E-03,  8.669813313958556E-04,  1.019000469039779E+02,  1.690760797384347E+02,  3.159809138648834E+02,  2.459430773365914E+06,  2.546096333849633E+02,  1.614443960308119E-01,  1.618751145417986E-01,  8.681374599570382E-04,  8.692935885182210E-04,  1.413929218678419E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  1.317908007518166E-03,  8.666425243966094E-04,  1.019154075581541E+02,  1.690315857318767E+02,  3.323125363189004E+02,  2.459442145227042E+06,  2.547642450704240E+02,  2.547245244960693E+02,  2.545789022586566E+02,  8.677861867609553E-04,  8.689298491253012E-04,  1.413071131313917E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  1.246998832749379E-03,  8.668682802751142E-04,  1.019295921613974E+02,  1.689858462961224E+02,  3.383220408995653E+02,  2.459452063443560E+06,  2.546918536557504E+02,  1.595788211137839E+02,  1.596286072713185E+02,  8.679506136772538E-04,  8.690329470793935E-04,  1.413472770458483E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  1.226440664693055E-03,  8.666539647244907E-04,  1.019440181280441E+02,  1.689403628514953E+02,  3.269526005209038E+02,  2.459463326799558E+06,  2.547942006844980E+02,  8.184000989064947E+01,  8.197915689721607E+01,  8.677181695731483E-04,  8.687823744218059E-04,  1.412904999536368E+00,
