            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  3.967480284165618E-03,  2.807493060890551E-03,  2.258360632207427E+00,  3.376840472183042E+02,  2.655369458107127E+02,  2.459068479676603E+06,  2.034979501608646E+02,  1.384444167452522E+02,  1.387448837223152E+02,  2.818676102755683E-03,  2.829859144620815E-03,  1.769059588636745E+00,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  3.373097289404270E-03,  2.813693231959130E-03,  2.258215923012477E+00,  3.376617357339703E+02,  2.477714425464698E+02,  2.459080777767582E+06,  2.030072693686958E+02,  2.260623847240236E+02,  2.257848603350667E+02,  2.823216214921083E-03,  2.832739197883035E-03,  1.773335512169166E+00,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  3.928174538046141E-03,  2.806654678217476E-03,  2.258223263522041E+00,  3.376412207038945E+02,  2.508235408779540E+02,  2.459091405783565E+06,  2.036011892902754E+02,  2.928556738634318E+02,  2.924400911983125E+02,  2.817723186694713E-03,  2.828791695171950E-03,  1.768162559633902E+00,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  4.681493346480142E-03,  2.808094436759877E-03,  2.258104811449186E+00,  3.376203533043935E+02,  2.464859591258638E+02,  2.459101999239783E+06,  2.032138736385402E+02,  7.063758294117462E+00,  7.130114006171810E+00,  2.821302344916010E-03,  2.834510253072143E-03,  1.771532590537287E+00,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  4.401158501704184E-03,  2.808186248877318E-03,  2.258192570271183E+00,  3.376002333705803E+02,  2.400273116102392E+02,  2.459112582001815E+06,  2.032897634228499E+02,  8.334843413920323E+01,  8.384968805015568E+01,  2.820600157239259E-03,  2.833014065601201E-03,  1.770871262470739E+00,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  3.770607117186315E-03,  2.809338472804427E-03,  2.258117113023976E+00,  3.375751221710210E+02,  2.251324871465964E+02,  2.459123123272081E+06,  2.033577488516866E+02,  1.681215284678748E+02,  1.682100578154808E+02,  2.819971477327099E-03,  2.830604481849771E-03,  1.770279234663224E+00,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  3.871202086438444E-03,  2.809316130855488E-03,  2.258030903660007E+00,  3.375536679106082E+02,  2.123441792626304E+02,  2.459135445272038E+06,  2.033293738747291E+02,  2.507568129727754E+02,  2.503386616492688E+02,  2.820233825926660E-03,  2.831151520997832E-03,  1.770526280289416E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  4.875951418303720E-03,  2.808278532728234E-03,  2.257997996425870E+00,  3.375288015141655E+02,  2.051222670959430E+02,  2.459146024262640E+06,  2.031343466145210E+02,  3.278514220168508E+02,  3.275525650942746E+02,  2.822038656116030E-03,  2.835798779503827E-03,  1.772226144912637E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  4.587570061887029E-03,  2.807160073633015E-03,  2.257875681234114E+00,  3.375072783263687E+02,  2.015503729709445E+02,  2.459156621130073E+06,  2.033441211499852E+02,  4.125240702894132E+01,  4.160053810331235E+01,  2.820097468350422E-03,  2.833034863067830E-03,  1.770397875109783E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  3.635325732230652E-03,  2.809595154607009E-03,  2.257807654840355E+00,  3.374819428174332E+02,  1.951106603203196E+02,  2.459167203832690E+06,  2.033712993399653E+02,  1.175826371001200E+02,  1.179510903074949E+02,  2.819846214110096E-03,  2.830097273613184E-03,  1.770161282188627E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  3.156098068277902E-03,  2.813756982429850E-03,  2.257651872877628E+00,  3.374598851111558E+02,  1.838167451269694E+02,  2.459179534286271E+06,  2.030666738216494E+02,  1.987069289666012E+02,  1.985913659085891E+02,  2.822665591851687E-03,  2.831574201273524E-03,  1.772816746465168E+00,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  4.165070432062147E-03,  2.805980806007581E-03,  2.257543011433287E+00,  3.374321055877900E+02,  1.787073903113665E+02,  2.459190121899480E+06,  2.036018820716538E+02,  2.736932679244314E+02,  2.732168229399945E+02,  2.817716794916011E-03,  2.829452783824440E-03,  1.768156543235218E+00,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  4.833549375212440E-03,  2.808267440850821E-03,  2.257287567943133E+00,  3.374067291616656E+02,  1.683727702676134E+02,  2.459200686120877E+06,  2.031485335902017E+02,  3.538809879865815E+02,  3.538215905410587E+02,  2.821907268967647E-03,  2.835547097084474E-03,  1.772102380646294E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  4.283822293393085E-03,  2.807713546841758E-03,  2.257093836866738E+00,  3.373803226009871E+02,  1.640782922747044E+02,  2.459211279531154E+06,  2.033770520582707E+02,  6.802328782269890E+01,  6.847941685557007E+01,  2.819793039125518E-03,  2.831872531409279E-03,  1.770111211450023E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  3.728779867329499E-03,  2.810156566140114E-03,  2.256649192337104E+00,  3.373534636556572E+02,  1.563113246778225E+02,  2.459221855500876E+06,  2.032817546687799E+02,  1.456511991751086E+02,  1.458913618811019E+02,  2.820674239456495E-03,  2.831191912772876E-03,  1.770941030032780E+00,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  3.964608780322997E-03,  2.808191473292975E-03,  2.256369837529724E+00,  3.373304599867746E+02,  1.407191641299156E+02,  2.459234163633587E+06,  2.034229180020901E+02,  2.311044066755691E+02,  2.307519197567124E+02,  2.819369169055585E-03,  2.830546864818194E-03,  1.769712102921958E+00,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  4.812100955972064E-03,  2.809640309479412E-03,  2.255909831960051E+00,  3.373047689897644E+02,  1.258624948871109E+02,  2.459244705628103E+06,  2.030062185093699E+02,  3.158201417362512E+02,  3.154341839218714E+02,  2.823225957809914E-03,  2.836811606140416E-03,  1.773344691819792E+00,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  4.262566757392792E-03,  2.806466362289567E-03,  2.255531020375040E+00,  3.372814525058666E+02,  1.253965760369809E+02,  2.459255317631091E+06,  2.035191538785905E+02,  2.612553169621234E+01,  2.634165042914736E+01,  2.818480322819986E-03,  2.830494283350404E-03,  1.768875278514367E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  3.689485931807835E-03,  2.811358707716298E-03,  2.254995613802757E+00,  3.372574563236564E+02,  1.296307654082748E+02,  2.459265952279690E+06,  2.031634020522234E+02,  9.177303492346940E+01,  9.219555233280182E+01,  2.821769586910005E-03,  2.832180466103713E-03,  1.771972689783278E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  3.543201282350636E-03,  2.810997298801144E-03,  2.254536514336716E+00,  3.372356882198339E+02,  1.163903948936191E+02,  2.459276501778838E+06,  2.032473391676203E+02,  1.748376623779636E+02,  1.748740348339781E+02,  2.820992643553283E-03,  2.830987988305423E-03,  1.771240900246689E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  4.293587703430433E-03,  2.806941574162133E-03,  2.253930348330838E+00,  3.372116367875211E+02,  1.010533533047162E+02,  2.459288811224462E+06,  2.034579646544695E+02,  2.600564706467543E+02,  2.595723069738243E+02,  2.819045392796054E-03,  2.831149211429976E-03,  1.769407261157774E+00,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  4.627899116863867E-03,  2.807990969024104E-03,  2.253292082216518E+00,  3.371943649737605E+02,  9.150640493601946E+01,  2.459299379182070E+06,  2.032415202623952E+02,  3.394356022348649E+02,  3.392483088325641E+02,  2.821046487572573E-03,  2.834102006121041E-03,  1.771291611749517E+00,
